time_front,space_front,speed_front,v_id_front,wave_type_front,lane_front,unique_index_front,time_tail,space_tail,speed_tail,v_id_tail,wave_type_tail,lane_tail,unique_index_tail,trace_id_front,trace_id_tail
4940.0,59.70459452137885,15.318041853123855,901.0,1.0,3.0,1726.0,4952.0,59.6596650945664,14.726428637767038,901.0,2.0,3.0,7337.0,78,78
4617.0,61.555672794689634,16.04633644262861,902.0,1.0,3.0,1727.0,4647.0,61.47261120646901,14.993902714602203,902.0,2.0,3.0,7338.0,74,74
4717.0,60.90250997017781,16.11568676199913,902.0,1.0,3.0,1728.0,4780.0,60.75464603247337,14.688994333907123,902.0,2.0,3.0,7339.0,63,70
4885.0,59.981020420835925,15.631286648243046,902.0,1.0,3.0,1729.0,4906.0,59.91332372839206,14.91799195012953,902.0,2.0,3.0,7340.0,77,77
4941.0,59.70902523401231,15.423144353832562,902.0,1.0,3.0,1730.0,4953.0,59.66395281588185,14.570580384126853,902.0,2.0,3.0,7341.0,78,78
4620.0,61.56311984242083,15.125951285290624,903.0,1.0,3.0,1731.0,4648.0,61.48906726489861,14.263562338859444,903.0,2.0,3.0,7342.0,74,74
4720.0,60.90665877470256,15.133856257016896,903.0,1.0,3.0,1732.0,4782.0,60.75772155735204,14.77315307023279,903.0,2.0,3.0,7343.0,63,70
4887.0,59.98316571261013,15.549479178720503,903.0,1.0,3.0,1733.0,4907.0,59.918400818763125,14.868227925502062,903.0,2.0,3.0,7344.0,77,77
4943.0,59.71131894456989,15.089164812530472,903.0,1.0,3.0,1734.0,4955.0,59.66609461336815,14.80845710323226,903.0,2.0,3.0,7345.0,78,78
4622.0,61.57756871663484,17.120905311167252,904.0,1.0,3.0,1735.0,4650.0,61.50204094826641,14.478254923775935,904.0,2.0,3.0,7346.0,74,74
4722.0,60.91607547523852,16.97699956268719,904.0,1.0,3.0,1736.0,4785.0,60.75757556893221,14.994159805869282,904.0,2.0,3.0,7347.0,63,70
4889.0,59.98615151819984,15.705985010810068,904.0,1.0,3.0,1737.0,4908.0,59.92433226893353,14.806958469410253,904.0,2.0,3.0,7348.0,77,77
4944.0,59.719115570244746,15.380970841656817,904.0,1.0,3.0,1738.0,4957.0,59.66961459148929,14.852433877103206,904.0,2.0,3.0,7349.0,78,78
4625.0,61.58780630513648,16.369653338223753,905.0,1.0,3.0,1739.0,4652.0,61.51557796621138,14.589675847010646,905.0,2.0,3.0,7350.0,74,74
4725.0,60.92256385083689,16.73040346475956,905.0,1.0,3.0,1740.0,4787.0,60.76320799650424,14.622152452124835,905.0,2.0,3.0,7351.0,63,70
4891.0,59.99001145923181,15.921719051227225,905.0,1.0,3.0,1741.0,4909.0,59.93140022467651,14.536407444505894,905.0,2.0,3.0,7352.0,77,77
4946.0,59.72446395794199,15.293824517764936,905.0,1.0,3.0,1742.0,4959.0,59.67472074397208,14.78757348082298,905.0,2.0,3.0,7353.0,78,78
4628.0,61.60003532039889,16.08423137610538,906.0,1.0,3.0,1743.0,4654.0,61.53046215739364,14.831140776748692,906.0,2.0,3.0,7354.0,74,74
4728.0,60.93100913567004,17.237717068298704,906.0,1.0,3.0,1744.0,4773.0,60.83183667117751,14.71513787981806,906.0,2.0,3.0,7355.0,63,79
4778.0,60.81067653524347,15.0230090225067,906.0,1.0,3.0,1745.0,4790.0,60.7630960677897,14.917925287828488,906.0,2.0,3.0,7356.0,79,70
4893.0,59.99238613028117,15.688478793371456,906.0,1.0,3.0,1746.0,4910.0,59.93702690604758,14.371745423622636,906.0,2.0,3.0,7357.0,77,77
4948.0,59.72860548391729,15.104486556785512,906.0,1.0,3.0,1747.0,4961.0,59.67849422594231,14.849503131290655,906.0,2.0,3.0,7358.0,78,78
4631.0,61.61516766882806,17.321941714990146,907.0,1.0,3.0,1748.0,4657.0,61.54700683872618,14.974637488139477,907.0,2.0,3.0,7359.0,74,74
4732.0,60.94219124396934,15.59871744278446,907.0,1.0,3.0,1749.0,4775.0,60.84744276270704,14.91019341307007,907.0,2.0,3.0,7360.0,63,79
4784.0,60.808111202880696,15.08656177503872,907.0,1.0,3.0,1750.0,4793.0,60.77219724601071,14.57972743161872,907.0,2.0,3.0,7361.0,79,70
4896.0,59.99817773552131,15.752196154133316,907.0,1.0,3.0,1751.0,4912.0,59.94503927856359,14.333003005191902,907.0,2.0,3.0,7362.0,77,77
4950.0,59.73988647319213,15.20647481190577,907.0,1.0,3.0,1752.0,4963.0,59.68877834322619,14.807672034560673,907.0,2.0,3.0,7363.0,78,78
4635.0,61.62838806271896,16.76659364074399,908.0,1.0,3.0,1753.0,4662.0,61.556970779344375,14.90896593624997,908.0,2.0,3.0,7364.0,74,74
4736.0,60.95865821659675,16.81674905371047,908.0,1.0,3.0,1754.0,4779.0,60.87332693091019,14.153301501212686,908.0,2.0,3.0,7365.0,63,79
4791.0,60.819067311367554,15.358221737114643,908.0,1.0,3.0,1755.0,4800.0,60.78369251072807,14.715654752010082,908.0,2.0,3.0,7366.0,79,70
4902.0,60.00535510323968,15.180750566139125,908.0,1.0,3.0,1756.0,4916.0,59.95681123387788,14.598052142793298,908.0,2.0,3.0,7367.0,77,77
4954.0,59.75362329241511,15.391300006929225,908.0,1.0,3.0,1757.0,4958.0,59.73724376224041,14.848848074639877,908.0,2.0,3.0,7368.0,78,78
4639.0,61.645457026826094,18.190231309055783,909.0,1.0,3.0,1758.0,4667.0,61.56677183119443,14.846543716280587,909.0,2.0,3.0,7369.0,74,74
4740.0,60.97708381613636,19.268698947445504,909.0,1.0,3.0,1759.0,4789.0,60.89542639974629,14.87836293205127,909.0,2.0,3.0,7370.0,63,79
4801.0,60.83978558735846,15.06190836077135,909.0,1.0,3.0,1760.0,4809.0,60.80850721506639,14.746998391437447,909.0,2.0,3.0,7371.0,79,70
4910.0,60.02057361169409,15.94289586376974,909.0,1.0,3.0,1761.0,4921.0,59.97891851645753,14.49295096693746,909.0,2.0,3.0,7372.0,77,77
4948.0,59.82366839696624,15.488611865455526,909.0,1.0,3.0,1762.0,4953.0,59.80342682221449,14.846737735601794,909.0,2.0,3.0,7373.0,80,80
4645.0,61.65685863115235,15.170525458372056,910.0,1.0,3.0,1763.0,4674.0,61.57339584892981,14.97948368366958,910.0,2.0,3.0,7374.0,74,74
4746.0,61.0016126975736,15.736029624627792,910.0,1.0,3.0,1764.0,4805.0,60.91400853724293,14.934148434307875,910.0,2.0,3.0,7375.0,63,81
4924.0,60.02957904544597,15.092334239580072,910.0,1.0,3.0,1765.0,4929.0,60.00936611432049,14.957967864527587,910.0,2.0,3.0,7376.0,77,77
4649.0,61.67019222002201,15.988655975057467,911.0,1.0,3.0,1766.0,4681.0,61.575287069074,14.918964463675463,911.0,2.0,3.0,7377.0,74,74
4750.0,61.035785334864144,19.82093111543858,911.0,1.0,3.0,1767.0,4822.0,60.92673849317107,14.775063333296362,911.0,2.0,3.0,7378.0,63,82
4652.0,61.6793935068831,16.090950816746908,912.0,1.0,3.0,1768.0,4686.0,61.57864439377179,14.904636535073193,912.0,2.0,3.0,7379.0,74,74
4755.0,61.05869558607692,16.01067992703192,912.0,1.0,3.0,1769.0,4831.0,60.93174622740506,14.864886309718006,912.0,2.0,3.0,7380.0,63,82
4832.0,60.927575892884384,15.013204274408409,912.0,1.0,3.0,1770.0,4841.0,60.89151336006846,14.76796775926115,912.0,2.0,3.0,7381.0,81,83
4655.0,61.687346073051486,15.575036813307324,913.0,1.0,3.0,1771.0,4689.0,61.588268249231085,14.502579859960695,913.0,2.0,3.0,7382.0,74,74
4760.0,61.07138249295013,15.420893132539709,913.0,1.0,3.0,1772.0,4849.0,60.90120916116695,14.75538913371895,913.0,2.0,3.0,7383.0,63,83
4955.0,60.0509741742719,15.442449249806714,913.0,1.0,3.0,1773.0,4957.0,60.04269505793497,14.936597367784708,913.0,2.0,3.0,7384.0,82,84
4658.0,61.69707232618988,15.524437313547676,914.0,1.0,3.0,1774.0,4693.0,61.596804381503,14.646768044868889,914.0,2.0,3.0,7385.0,74,74
4765.0,61.08604566606191,15.261506678183178,914.0,1.0,3.0,1775.0,4854.0,60.91693402055038,14.830211960383044,914.0,2.0,3.0,7386.0,63,83
4959.0,60.06409733517948,15.290600315305472,914.0,1.0,3.0,1776.0,4962.0,60.0520274157846,14.51738146916622,914.0,2.0,3.0,7387.0,82,84
4661.0,61.70681824588615,15.957442906857183,915.0,1.0,3.0,1777.0,4697.0,61.60572115737104,14.657794568552058,915.0,2.0,3.0,7388.0,74,74
4771.0,61.09724251009132,15.070100192175836,915.0,1.0,3.0,1778.0,4858.0,60.931006916801415,14.843623289322124,915.0,2.0,3.0,7389.0,63,83
4963.0,60.0710719389001,15.46672610442478,915.0,1.0,3.0,1779.0,4965.0,60.06286921922743,14.530884057948732,915.0,2.0,3.0,7390.0,82,84
4665.0,61.7131225865674,15.149918837009825,916.0,1.0,3.0,1780.0,4701.0,61.61474510439909,14.886642280607978,916.0,2.0,3.0,7391.0,74,74
4771.0,61.128520089492056,15.327071213521302,916.0,1.0,3.0,1781.0,4860.0,60.94015533136541,14.36410932330196,916.0,2.0,3.0,7392.0,63,83
4668.0,61.72543491912413,15.410567215470568,917.0,1.0,3.0,1782.0,4704.0,61.62829869725618,14.512909533046214,917.0,2.0,3.0,7393.0,74,74
4774.0,61.14339628651862,15.642310950980566,917.0,1.0,3.0,1783.0,4777.0,61.13148706885846,14.352849765109893,917.0,2.0,3.0,7394.0,83,85
4782.0,61.109813368668256,15.246478604065697,917.0,1.0,3.0,1784.0,4862.0,60.94708056195347,14.3276894145219,917.0,2.0,3.0,7395.0,63,83
4782.0,61.109813368668256,15.246478604065697,917.0,1.0,3.0,1784.0,4862.0,60.94708056195347,14.3276894145219,917.0,2.0,3.0,7395.0,63,83
4671.0,61.7387568333275,15.568424529941304,918.0,1.0,3.0,1785.0,4707.0,61.64152370190119,14.269960802358153,918.0,2.0,3.0,7396.0,74,74
4777.0,61.15664089964557,15.58911969504198,918.0,1.0,3.0,1786.0,4780.0,61.14479060900278,14.276945205569897,918.0,2.0,3.0,7397.0,83,85
4786.0,61.1168037550009,16.48151239670396,918.0,1.0,3.0,1787.0,4865.0,60.95032315106817,14.903684282810769,918.0,2.0,3.0,7398.0,63,83
4786.0,61.1168037550009,16.48151239670396,918.0,1.0,3.0,1787.0,4865.0,60.95032315106817,14.903684282810769,918.0,2.0,3.0,7398.0,63,83
4674.0,61.75050738725874,15.69541878105419,919.0,1.0,3.0,1788.0,4711.0,61.64881849007151,14.775771702844132,919.0,2.0,3.0,7399.0,74,74
4780.0,61.16855788350434,15.002534470810089,919.0,1.0,3.0,1789.0,4784.0,61.15366984420198,14.040305201000066,919.0,2.0,3.0,7400.0,83,85
4790.0,61.12438021324267,17.41196239626252,919.0,1.0,3.0,1790.0,4867.0,60.956578018819016,14.774578938429377,919.0,2.0,3.0,7401.0,63,83
4677.0,61.75939569733181,15.438577004631872,920.0,1.0,3.0,1791.0,4713.0,61.6608657583245,14.355928368774553,920.0,2.0,3.0,7402.0,74,74
4782.0,61.17930134097688,16.351006382092407,920.0,1.0,3.0,1792.0,4788.0,61.158457124614806,13.711970287460646,920.0,2.0,3.0,7403.0,83,85
4793.0,61.13388715517261,17.25438660500955,920.0,1.0,3.0,1793.0,4869.0,60.96367701087839,14.671214998023284,920.0,2.0,3.0,7404.0,63,83
4680.0,61.76801502026375,15.191645103390496,921.0,1.0,3.0,1794.0,4716.0,61.66843040132952,14.914665556894374,921.0,2.0,3.0,7405.0,74,74
4785.0,61.184950044683504,15.197082638041932,921.0,1.0,3.0,1795.0,4791.0,61.16435445724717,14.45815433930266,921.0,2.0,3.0,7406.0,83,85
4796.0,61.13925486229015,17.531694228012693,921.0,1.0,3.0,1796.0,4871.0,60.96651468826067,14.670985177048989,921.0,2.0,3.0,7407.0,63,83
4682.0,61.78031527843911,15.950053427742189,922.0,1.0,3.0,1797.0,4718.0,61.67967416318411,14.639567249304973,922.0,2.0,3.0,7408.0,74,74
4787.0,61.19432598132524,17.97130585298202,922.0,1.0,3.0,1798.0,4793.0,61.1733479354938,13.934694449511989,922.0,2.0,3.0,7409.0,83,85
4799.0,61.14179157696204,16.95925167885437,922.0,1.0,3.0,1799.0,4872.0,60.971695048272586,14.41520682359393,922.0,2.0,3.0,7410.0,63,83
4685.0,61.78814132491994,15.854761097768614,923.0,1.0,3.0,1800.0,4720.0,61.69072634880781,14.205676684779707,923.0,2.0,3.0,7411.0,74,74
4791.0,61.19630859859998,15.187750875432728,923.0,1.0,3.0,1801.0,4794.0,61.18486886859316,13.97711474632112,923.0,2.0,3.0,7412.0,83,85
4689.0,61.79393736921018,15.431906241670498,924.0,1.0,3.0,1802.0,4723.0,61.69977802424448,14.424050402239908,924.0,2.0,3.0,7414.0,74,74
4803.0,61.15257972521446,17.74944944823586,924.0,1.0,3.0,1803.0,4874.0,60.97956886521437,14.288018394175186,924.0,2.0,3.0,7415.0,84,83
4694.0,61.796435828948695,15.328655957023866,925.0,1.0,3.0,1804.0,4726.0,61.71028377435189,14.390786692245223,925.0,2.0,3.0,7416.0,74,74
4701.0,61.79223460821106,15.05549078950521,926.0,1.0,3.0,1805.0,4730.0,61.71986211143536,14.834586400404826,926.0,2.0,3.0,7418.0,74,74
4810.0,61.19050893705924,15.640701651579938,926.0,1.0,3.0,1806.0,4883.0,60.99897801678362,14.042318988695484,926.0,2.0,3.0,7419.0,85,83
4706.0,61.795931544792815,15.085224089626395,927.0,1.0,3.0,1807.0,4733.0,61.73210626142447,14.331284465726856,927.0,2.0,3.0,7420.0,74,74
4808.0,61.23113947559926,16.679231583090413,927.0,1.0,3.0,1808.0,4890.0,61.01645782476032,14.394763385492832,927.0,2.0,3.0,7421.0,85,83
4710.0,61.80178174598179,15.39480164669146,928.0,1.0,3.0,1809.0,4736.0,61.74065561746958,14.174442386248936,928.0,2.0,3.0,7422.0,74,74
4812.0,61.24436708734948,16.760980802993544,928.0,1.0,3.0,1810.0,4893.0,61.02984437443221,14.04070004468023,928.0,2.0,3.0,7423.0,85,83
4714.0,61.807373528071686,15.553483235206304,929.0,1.0,3.0,1811.0,4739.0,61.748458187001496,14.17940893965256,929.0,2.0,3.0,7424.0,74,74
4816.0,61.25761082653916,15.263878635220498,929.0,1.0,3.0,1812.0,4906.0,61.07532028772184,14.997707721870755,929.0,2.0,3.0,7425.0,85,83
5132.0,59.226007911437655,15.742237325118104,929.0,1.0,3.0,1813.0,5138.0,59.202076420090656,14.67361071806393,929.0,2.0,3.0,7426.0,86,86
4718.0,61.8130764829415,15.224120915061294,930.0,1.0,3.0,1814.0,4743.0,61.75372040744474,14.644824854719296,930.0,2.0,3.0,7427.0,74,74
4819.0,61.27461122956737,15.29821249577946,930.0,1.0,3.0,1815.0,4912.0,61.1024054396564,14.812970931373831,930.0,2.0,3.0,7428.0,85,83
5137.0,59.24849679566,15.05230432462373,930.0,1.0,3.0,1816.0,5145.0,59.217851019333125,14.978372361687454,930.0,2.0,3.0,7429.0,86,86
4721.0,61.8231827547544,16.307789410739318,931.0,1.0,3.0,1817.0,4746.0,61.76413105290226,14.034554067432945,931.0,2.0,3.0,7430.0,74,74
4822.0,61.291045225331096,16.171770038156236,931.0,1.0,3.0,1818.0,4916.0,61.11923244103678,14.920830609429885,931.0,2.0,3.0,7431.0,85,83
5141.0,59.26880895772355,15.714103608682352,931.0,1.0,3.0,1819.0,5150.0,59.235485253713925,14.450944438361365,931.0,2.0,3.0,7432.0,86,86
4724.0,61.830683581873146,15.992140673695944,932.0,1.0,3.0,1820.0,4749.0,61.771371265809,14.178120456577378,932.0,2.0,3.0,7433.0,74,74
4826.0,61.30098628755127,15.34922507681291,932.0,1.0,3.0,1821.0,4919.0,61.13575259694752,14.64933890685444,932.0,2.0,3.0,7434.0,85,83
5147.0,59.28629308585487,15.197121760705391,932.0,1.0,3.0,1822.0,5156.0,59.2525049298938,14.697114943782744,932.0,2.0,3.0,7435.0,86,86
4727.0,61.83686128155448,15.165763248222374,933.0,1.0,3.0,1823.0,4752.0,61.77598196169841,14.851487389905689,933.0,2.0,3.0,7436.0,74,74
4828.0,61.315535639897256,16.020568179807242,933.0,1.0,3.0,1824.0,4922.0,61.14625266107972,14.859992604876336,933.0,2.0,3.0,7437.0,85,83
5151.0,59.30030242701589,15.711946736460044,933.0,1.0,3.0,1825.0,5160.0,59.26557634797449,14.597402761913068,933.0,2.0,3.0,7438.0,86,86
4730.0,61.84732774686814,16.118609242741492,934.0,1.0,3.0,1826.0,4754.0,61.78914453017262,13.930965980323142,934.0,2.0,3.0,7439.0,74,74
4832.0,61.32553147199103,15.30411191206881,934.0,1.0,3.0,1827.0,4903.0,61.235365111098936,14.831306092946994,934.0,2.0,3.0,7440.0,85,87
4905.0,61.22702415705093,15.001983025595388,934.0,1.0,3.0,1828.0,4924.0,61.16237196396633,14.272469267477875,934.0,2.0,3.0,7441.0,87,83
5155.0,59.30806508544831,15.73721376601318,934.0,1.0,3.0,1829.0,5164.0,59.27250159887774,14.909265275189666,934.0,2.0,3.0,7442.0,86,86
4734.0,61.86362369404503,17.17968794392666,935.0,1.0,3.0,1830.0,4759.0,61.80077297543946,14.489808301159396,935.0,2.0,3.0,7443.0,74,74
4837.0,61.34002423635746,15.191091466727205,935.0,1.0,3.0,1831.0,4929.0,61.179247279024914,14.245964631381678,935.0,2.0,3.0,7444.0,85,83
5162.0,59.31223795665188,15.162729647506977,935.0,1.0,3.0,1832.0,5167.0,59.29181354542028,14.772727298925592,935.0,2.0,3.0,7445.0,86,86
4740.0,61.8786946633608,15.984078516141054,936.0,1.0,3.0,1833.0,4765.0,61.81626726204332,14.81917065643855,936.0,2.0,3.0,7446.0,74,74
4843.0,61.36355966010673,15.278658765736196,936.0,1.0,3.0,1834.0,4935.0,61.19405155195248,14.267827110174544,936.0,2.0,3.0,7447.0,85,83
4745.0,61.89115934842093,15.076957285503635,937.0,1.0,3.0,1835.0,4769.0,61.83082974009898,14.81236921047616,937.0,2.0,3.0,7448.0,74,74
4847.0,61.38661398750124,15.299906808192922,937.0,1.0,3.0,1836.0,4942.0,61.2052567235742,14.84725520665228,937.0,2.0,3.0,7449.0,85,83
4749.0,61.90808110546925,16.733123746575984,938.0,1.0,3.0,1837.0,4773.0,61.8469677546047,14.758368144752955,938.0,2.0,3.0,7450.0,74,74
4852.0,61.40716204299124,15.05392078667407,938.0,1.0,3.0,1838.0,4948.0,61.22664695594054,13.7625967601573,938.0,2.0,3.0,7451.0,85,83
4754.0,61.924239185488446,16.867064124811023,939.0,1.0,3.0,1839.0,4777.0,61.86397144791669,14.79031806925515,939.0,2.0,3.0,7452.0,74,74
4847.0,61.47102636225238,15.430524183059676,939.0,1.0,3.0,1840.0,4955.0,61.248217590020765,14.17181084497177,939.0,2.0,3.0,7453.0,88,83
4759.0,61.93879485848337,16.944159080887466,940.0,1.0,3.0,1841.0,4781.0,61.87816586386046,14.893594212880306,940.0,2.0,3.0,7454.0,74,74
4851.0,61.49157363584359,15.24197080506257,940.0,1.0,3.0,1842.0,4961.0,61.27209945178268,13.896152132978116,940.0,2.0,3.0,7455.0,88,83
4764.0,61.94929856957559,15.38966487168536,941.0,1.0,3.0,1843.0,4784.0,61.89231134694641,14.623796315348663,941.0,2.0,3.0,7456.0,74,74
4854.0,61.50803264216744,15.336619342824882,941.0,1.0,3.0,1844.0,4967.0,61.283781095902775,14.775290409219872,941.0,2.0,3.0,7457.0,88,83
4767.0,61.96453188380541,16.857617842246086,942.0,1.0,3.0,1845.0,4787.0,61.90467792736428,14.587489733692678,942.0,2.0,3.0,7458.0,74,74
4856.0,61.52737498808355,15.357177911364548,942.0,1.0,3.0,1846.0,4972.0,61.29667965082618,14.551334790161484,942.0,2.0,3.0,7459.0,88,83
5198.0,59.37515272314024,15.413527448214497,942.0,1.0,3.0,1847.0,5201.0,59.36285669274552,14.740283514955005,942.0,2.0,3.0,7460.0,89,88
4770.0,61.97831210044065,17.07301645257318,943.0,1.0,3.0,1848.0,4790.0,61.91656982315247,14.828337799464784,943.0,2.0,3.0,7461.0,74,74
4856.0,61.55484118086014,15.00290641310391,943.0,1.0,3.0,1849.0,4977.0,61.314132485314666,13.525834000799486,943.0,2.0,3.0,7462.0,88,83
5202.0,59.39267947925674,15.47051673239281,943.0,1.0,3.0,1850.0,5207.0,59.37283326671821,14.51270094213339,943.0,2.0,3.0,7463.0,89,88
5231.0,59.2542100546386,15.285122697575623,943.0,1.0,3.0,1851.0,5240.0,59.21768849117995,14.920113520921513,943.0,2.0,3.0,7464.0,90,89
4773.0,61.99207759937792,16.887297152077966,944.0,1.0,3.0,1852.0,4793.0,61.9288106430448,14.891164638255225,944.0,2.0,3.0,7465.0,74,74
4826.0,61.73136449831609,15.09932867238026,944.0,1.0,3.0,1853.0,4830.0,61.71502565431915,14.725693548076409,944.0,2.0,3.0,7466.0,91,90
4855.0,61.58620329112146,15.114520788574362,944.0,1.0,3.0,1854.0,4984.0,61.32516857235197,14.022963315600087,944.0,2.0,3.0,7467.0,88,83
5206.0,59.41350366685593,15.641281021662586,944.0,1.0,3.0,1855.0,5214.0,59.382715181828274,14.91533486752651,944.0,2.0,3.0,7468.0,89,88
5235.0,59.2778179108392,15.242244366130915,944.0,1.0,3.0,1856.0,5246.0,59.23546437436399,14.621054619774185,944.0,2.0,3.0,7469.0,90,89
4776.0,62.00816612519351,16.54754754123,945.0,1.0,3.0,1857.0,4796.0,61.94413883392623,14.891111921058798,945.0,2.0,3.0,7470.0,74,74
4830.0,61.741182412797976,15.142197708128132,945.0,1.0,3.0,1858.0,4834.0,61.72486611875572,14.64571263211253,945.0,2.0,3.0,7471.0,91,90
4858.0,61.6016878858969,15.05332535431346,945.0,1.0,3.0,1859.0,4991.0,61.336651629988935,13.815103449913208,945.0,2.0,3.0,7472.0,88,83
5211.0,59.43756796814744,16.24402771112187,945.0,1.0,3.0,1860.0,5221.0,59.40082552032479,14.533815293253529,945.0,2.0,3.0,7473.0,89,88
5240.0,59.30482764958356,15.057772420696738,945.0,1.0,3.0,1861.0,5253.0,59.258078038990895,14.37187770042375,945.0,2.0,3.0,7474.0,90,89
4779.0,62.02531356009036,16.621375786339186,946.0,1.0,3.0,1862.0,4799.0,61.96269946589969,14.58853290324976,946.0,2.0,3.0,7475.0,74,74
4861.0,61.61954373691714,15.244016217485036,946.0,1.0,3.0,1863.0,4998.0,61.351154002223055,14.304306703330242,946.0,2.0,3.0,7476.0,88,83
5218.0,59.46444351376935,16.220530056706103,946.0,1.0,3.0,1864.0,5230.0,59.423646414705146,14.081689010948772,946.0,2.0,3.0,7477.0,89,88
5247.0,59.335138237480486,15.169435701461111,946.0,1.0,3.0,1865.0,5262.0,59.28412649304813,14.236432689036873,946.0,2.0,3.0,7478.0,90,89
4783.0,62.042619973754285,15.658425108277797,947.0,1.0,3.0,1866.0,4803.0,61.98241894781193,14.591008882489747,947.0,2.0,3.0,7479.0,74,74
4866.0,61.638413303886594,15.067724703582062,947.0,1.0,3.0,1867.0,5006.0,61.367521546645975,14.868302615088734,947.0,2.0,3.0,7480.0,88,83
5226.0,59.48657070841215,15.502522600594268,947.0,1.0,3.0,1868.0,5239.0,59.44509169674057,14.874806510025138,947.0,2.0,3.0,7481.0,89,88
5254.0,59.36537739441856,15.539255869977996,947.0,1.0,3.0,1869.0,5272.0,59.30473290081599,14.824122302762932,947.0,2.0,3.0,7482.0,90,89
4787.0,62.062638693087706,16.379525821708956,948.0,1.0,3.0,1870.0,4807.0,62.00308473804317,14.589961872789257,948.0,2.0,3.0,7483.0,74,74
4869.0,61.665104352330886,15.040052097388658,948.0,1.0,3.0,1871.0,5011.0,61.38587295926125,14.310364473966583,948.0,2.0,3.0,7484.0,88,83
5230.0,59.50243478746345,16.655973723129883,948.0,1.0,3.0,1872.0,5243.0,59.46220111223237,13.678778909788813,948.0,2.0,3.0,7485.0,89,88
5259.0,59.377845902434565,15.442518683933097,948.0,1.0,3.0,1873.0,5279.0,59.30981930734819,14.834251874262025,948.0,2.0,3.0,7486.0,90,89
4792.0,62.077060955934286,15.447746762876529,949.0,1.0,3.0,1874.0,4811.0,62.01877782375298,14.908347259135692,949.0,2.0,3.0,7487.0,74,74
4870.0,61.69276595013797,15.1426179491154,949.0,1.0,3.0,1875.0,5014.0,61.39459075170225,14.223844454117184,949.0,2.0,3.0,7488.0,88,83
5233.0,59.50558659333814,15.128282387628737,949.0,1.0,3.0,1876.0,5246.0,59.46608155135085,14.758877995275954,949.0,2.0,3.0,7489.0,89,88
5261.0,59.38570619758544,15.875449531511748,949.0,1.0,3.0,1877.0,5282.0,59.31389668025557,14.826601287286426,949.0,2.0,3.0,7490.0,90,89
4797.0,62.0880720691752,15.116497329335887,950.0,1.0,3.0,1878.0,4813.0,62.03641820743457,14.756172030104898,950.0,2.0,3.0,7491.0,74,74
4872.0,61.710013449613776,15.463143972931308,950.0,1.0,3.0,1879.0,5017.0,61.40084051691205,14.638216280150862,950.0,2.0,3.0,7492.0,88,83
5234.0,59.51380167859672,16.784886203155338,950.0,1.0,3.0,1880.0,5247.0,59.47457939420883,13.516405527394294,950.0,2.0,3.0,7493.0,89,88
5263.0,59.38994128357507,15.751623779310744,950.0,1.0,3.0,1881.0,5284.0,59.31877166664072,14.761213566008538,950.0,2.0,3.0,7494.0,90,89
4801.0,62.10016163941655,16.29328537575485,951.0,1.0,3.0,1882.0,4815.0,62.05197147612788,14.923343766618006,951.0,2.0,3.0,7495.0,74,74
4875.0,61.71998391104211,15.012763484688762,951.0,1.0,3.0,1883.0,5019.0,61.40851871031464,14.315665182437176,951.0,2.0,3.0,7496.0,88,83
5236.0,59.51439553407361,15.372926550321644,951.0,1.0,3.0,1884.0,5249.0,59.47549952362136,14.622734099881018,951.0,2.0,3.0,7497.0,89,88
5265.0,59.390916732118384,15.0940558195746,951.0,1.0,3.0,1885.0,5286.0,59.32034497896291,14.953497985931024,951.0,2.0,3.0,7498.0,90,89
4806.0,62.10601027654993,15.592417007823656,952.0,1.0,3.0,1886.0,4816.0,62.069676125765625,14.7141358227259,952.0,2.0,3.0,7499.0,74,74
4877.0,61.73045706320122,15.27811251240312,952.0,1.0,3.0,1887.0,5022.0,61.41522479725548,14.468352731634155,952.0,2.0,3.0,7500.0,88,83
5237.0,59.51949896186339,16.11639022918753,952.0,1.0,3.0,1888.0,5250.0,59.48063507241064,14.17795442300259,952.0,2.0,3.0,7501.0,89,88
5266.0,59.39629376349063,15.400380697507137,952.0,1.0,3.0,1889.0,5288.0,59.32250962592835,14.95708903346555,952.0,2.0,3.0,7502.0,90,89
4811.0,62.110022098902085,15.958311811173402,953.0,1.0,3.0,1890.0,4816.0,62.09019881395906,14.426137288868675,953.0,2.0,3.0,7503.0,74,74
4879.0,61.738992046558735,15.438098334963664,953.0,1.0,3.0,1891.0,5025.0,61.41963913862328,14.953960186516756,953.0,2.0,3.0,7504.0,88,83
5238.0,59.52387821632324,16.64571831282017,953.0,1.0,3.0,1892.0,5251.0,59.48518020275485,13.824008505856046,953.0,2.0,3.0,7505.0,89,88
5267.0,59.40121454702853,15.644677602725034,953.0,1.0,3.0,1893.0,5289.0,59.32823226767201,14.773187840419643,953.0,2.0,3.0,7506.0,90,89
5296.0,59.29867969517325,15.046625962942077,953.0,1.0,3.0,1894.0,5297.0,59.29452854227313,14.944150440418191,953.0,2.0,3.0,7507.0,92,91
4882.0,61.7433096515058,15.26445628565013,954.0,1.0,3.0,1895.0,5028.0,61.42767710652558,14.82640081404865,954.0,2.0,3.0,7508.0,88,83
5240.0,59.52683121107648,15.766107396577754,954.0,1.0,3.0,1896.0,5253.0,59.4881680778378,14.29969063390462,954.0,2.0,3.0,7509.0,89,88
