time,space,speed,v_id,wave_type,lane,unique_index
131.0,62.41398982063614,11.877188936081891,24,2,3,5604
1505.0,59.55564867269151,14.666477681624102,255,2,3,5605
1510.0,59.56354500953403,14.460919243340973,256,2,3,5606
1515.0,59.57097288813282,14.790972300172122,257,2,3,5607
1519.0,59.58324902736062,14.2595122324928,258,2,3,5608
1524.0,59.59401591970753,14.34108061898258,259,2,3,5609
1530.0,59.60758841284998,14.433376385187875,260,2,3,5610
1537.0,59.61809071234234,14.855657511257515,261,2,3,5611
1543.0,59.6297766491803,14.69601084494883,262,2,3,5612
1547.0,59.6407092269685,14.431117918911315,263,2,3,5613
1551.0,59.648401136136414,14.631487238239869,264,2,3,5614
1555.0,59.65421419803741,14.893965945318884,265,2,3,5615
1558.0,59.66309051103078,14.82756292313273,266,2,3,5616
1561.0,59.67816117420355,14.596029734467512,267,2,3,5617
1564.0,59.69531079329053,14.58329655585956,268,2,3,5618
1566.0,59.724741786720045,14.880748152138846,269,2,3,5619
1569.0,59.75891268274104,14.432437001032136,270,2,3,5620
1573.0,59.78446087720066,14.118956465049855,271,2,3,5621
1577.0,59.79601933992003,14.653784155302995,272,2,3,5622
1580.0,59.80560957369727,14.77778722808857,273,2,3,5623
1582.0,59.813707823762286,14.74476490082281,274,2,3,5624
1584.0,59.8214229498242,14.717955220556748,275,2,3,5625
1586.0,59.831786234581095,14.174007886807416,276,2,3,5626
1589.0,59.84297820070805,13.965539610110588,277,2,3,5627
1595.0,59.85040406836093,14.881472426312664,278,2,3,5628
1600.0,59.864007853811785,14.736489419514784,279,2,3,5629
1605.0,59.87887741349133,14.871056855662284,280,2,3,5630
1610.0,59.89614684436463,14.669172413995453,281,2,3,5631
1615.0,59.91902413447007,14.315562036038118,282,2,3,5632
1621.0,59.94070805315607,14.345952572404128,283,2,3,5633
1627.0,59.9574644768963,14.319337905050364,284,2,3,5634
1633.0,59.97610810865,14.150675806333828,285,2,3,5635
1640.0,59.98936945723207,14.925970687899962,286,2,3,5636
1644.0,60.006377133395,13.856869130507157,287,2,3,5637
1648.0,60.01747197932411,13.954264516530651,288,2,3,5638
1652.0,60.02768991960627,14.165012802481598,289,2,3,5639
1657.0,60.04085922451107,14.251628997131146,290,2,3,5640
1662.0,60.05060584798259,14.965157663608194,291,2,3,5641
1665.0,60.061988323194,14.276665366102678,292,2,3,5642
1669.0,60.06781934926069,14.733502114921626,293,2,3,5643
1672.0,60.07650294486488,14.396459947112335,294,2,3,5644
1675.0,60.08405743569932,14.36049875072176,295,2,3,5645
1679.0,60.08914059790658,14.937841573025826,296,2,3,5646
1683.0,60.096667680323954,14.853707269585009,297,2,3,5647
1687.0,60.10945582829732,14.336282726574945,298,2,3,5648
1693.0,60.12141331997135,14.510652576707576,299,2,3,5649
1700.0,60.13426761671607,14.775816571051074,300,2,3,5650
1706.0,60.143804215546574,14.789117053084778,301,2,3,5651
1710.0,60.15806206435633,14.830097317223018,302,2,3,5652
1712.0,60.17490444302646,14.84251104124542,303,2,3,5653
1714.0,60.18993783377408,14.901026133738013,304,2,3,5654
1716.0,60.20663584176109,14.980451443005313,305,2,3,5655
