time,space,speed,v_id,wave_type,lane,unique_index
132.0,62.40931503123209,16.829241854570515,24,1,3,0
1500.0,59.575892751597465,15.138404772340197,255,1,3,1
1501.0,59.597707190339946,15.597821315105762,256,1,3,2
1503.0,59.6145660360819,15.93177099199735,257,1,3,3
1506.0,59.6279739315118,15.477167726206927,258,1,3,4
1509.0,59.64390405313827,15.452742705914662,259,1,3,5
1513.0,59.66222677533341,15.33361168578163,260,1,3,6
1517.0,59.68256338714519,16.168940109408783,261,1,3,7
1522.0,59.69652167735904,15.183037958525889,262,1,3,8
1525.0,59.71025640298251,16.33197938971763,263,1,3,9
1529.0,59.71784802820471,15.738580300409213,264,1,3,10
1533.0,59.72388662157756,15.003220372643144,265,1,3,11
1536.0,59.73269529089437,15.07686511790021,266,1,3,12
1539.0,59.74746804693158,16.053522005198506,267,1,3,13
1543.0,59.76133638159353,15.64503663789096,268,1,3,14
1548.0,59.78222095575561,16.092657270974623,269,1,3,15
1553.0,59.80742987189392,16.658897462333947,270,1,3,16
1558.0,59.82882191420551,16.147099913830804,271,1,3,17
1561.0,59.84378576404436,16.432310844127947,272,1,3,18
1564.0,59.85208600196237,15.068303774863486,273,1,3,19
1565.0,59.86414327502362,16.35705269980599,274,1,3,20
1567.0,59.87221313512911,16.156894526483494,275,1,3,21
1570.0,59.879114652297325,15.141498257491923,276,1,3,22
1573.0,59.89076465717558,15.107821037983344,277,1,3,23
1576.0,59.90915846815983,15.85892345854254,278,1,3,24
1579.0,59.93093467905457,16.36997802363903,279,1,3,25
1583.0,59.94850317885904,15.59634192129018,280,1,3,26
1587.0,59.96736095691558,15.452066778472314,281,1,3,27
1592.0,59.98828686227315,15.1749868060472,282,1,3,28
1597.0,60.01247955009264,15.814566554614254,283,1,3,29
1603.0,60.02849828135125,15.013724673207332,284,1,3,30
1610.0,60.04540527838645,15.27822993764889,285,1,3,31
1617.0,60.05866665702948,16.010631322944587,286,1,3,32
1624.0,60.06618860120599,15.041339142993989,287,1,3,33
1629.0,60.07586840424645,15.264390669688698,288,1,3,34
1633.0,60.08765671053334,16.07585849611424,289,1,3,35
1638.0,60.10189530770023,16.105933542132867,290,1,3,36
1643.0,60.113084777821086,15.259971045678958,291,1,3,37
1646.0,60.124841192367306,15.20469524773292,292,1,3,38
1648.0,60.13886943495496,15.953353915171872,293,1,3,39
1651.0,60.147276379320566,15.443202165033384,294,1,3,40
1654.0,60.1547053866165,15.111838546972065,295,1,3,41
1656.0,60.16767093630978,15.301950800089294,296,1,3,42
1658.0,60.18226390607447,15.269126217282627,297,1,3,43
1661.0,60.19880238762754,15.183265029670562,298,1,3,44
1664.0,60.22454415680316,15.467213708584108,299,1,3,45
1669.0,60.24808515048896,15.376158008284143,300,1,3,46
1674.0,60.26452969980186,15.818423863787258,301,1,3,47
1679.0,60.275563198032,15.805243736644073,302,1,3,48
1683.0,60.28399244653437,15.401937269590103,303,1,3,49
1686.0,60.29434945688669,15.959470846998457,304,1,3,50
1690.0,60.3019480228131,15.516034303817277,305,1,3,51
1694.0,60.31235342679296,15.217379534462085,306,1,3,52
1698.0,60.32746797327656,15.738174358428404,307,1,3,53
1702.0,60.33853074698875,15.60540191623975,308,1,3,54
1706.0,60.34910165832016,15.326356531353785,309,1,3,55
1710.0,60.36484521756775,16.161468492396953,310,1,3,56
1715.0,60.376075580980704,15.169390051446149,311,1,3,57
1719.0,60.390779983955234,15.969031093373165,312,1,3,58
1724.0,60.40222537098088,15.700123143198027,313,1,3,59
1729.0,60.41289115056822,15.423451154958908,314,1,3,60
1735.0,60.42331019112029,15.289709578365004,315,1,3,61
1744.0,60.42279031860233,15.036288299269795,316,1,3,62
1750.0,60.4288164714384,15.3635318384452,317,1,3,63
1756.0,60.431543311425,15.216362853036184,318,1,3,64
1761.0,60.43510811204197,15.190297195976262,319,1,3,65
1765.0,60.44144480146347,15.522757565551895,320,1,3,66
1770.0,60.446939241290906,15.500006206572053,321,1,3,67
1777.0,60.44836183821391,15.189693756828644,322,1,3,68
2034.0,61.53739972100982,15.04815988317351,390,1,3,69
2039.0,61.56978611236286,15.112762175170705,391,1,3,70
2045.0,61.59072269964563,15.011149781088411,392,1,3,71
2049.0,61.60769590534774,15.161455029181347,393,1,3,72
2054.0,61.62039306052393,15.05025553926602,394,1,3,73
2060.0,61.629269973760245,15.045774345536184,395,1,3,74
2369.0,59.26260395821258,15.269202437036922,403,1,3,75
2371.0,59.29576292580534,15.268470781870535,404,1,3,76
2373.0,59.3193560999897,15.954366630026447,405,1,3,77
2389.0,59.25655903951719,15.149534518668856,405,1,3,78
2376.0,59.334058920886505,15.06750879760906,406,1,3,79
2392.0,59.27335048694962,15.197568431224743,406,1,3,80
2378.0,59.35533726242301,16.30905338771736,407,1,3,81
2395.0,59.29436333956132,15.153357258173266,407,1,3,82
2339.0,59.69025509624564,15.096048522006306,408,1,3,83
2382.0,59.37618104711392,16.053116480365638,408,1,3,84
2343.0,59.710334309794334,15.387970840889928,409,1,3,85
2387.0,59.39604208646805,15.01679961657254,409,1,3,86
2349.0,59.721460755547504,15.18898609740831,410,1,3,87
2391.0,59.41672228281639,15.57559430539104,410,1,3,88
2394.0,59.43155470536292,15.967594442357884,411,1,3,89
2397.0,59.44092668082455,15.143895352110563,412,1,3,90
2399.0,59.452444446030015,16.01656588759258,413,1,3,91
2401.0,59.46323778797321,17.177214720379965,414,1,3,92
2404.0,59.468160540728384,15.165500105803858,415,1,3,93
2406.0,59.47956436679021,16.55392826891355,416,1,3,94
2409.0,59.48652796535968,15.091225359844104,417,1,3,95
2411.0,59.49598776678916,15.913536366370426,418,1,3,96
2413.0,59.50661408229074,17.20317646271123,419,1,3,97
2416.0,59.51344745225245,15.515644991051058,420,1,3,98
2418.0,59.5258208302985,17.13308743342677,421,1,3,99
2421.0,59.53367415357716,15.482443091400766,422,1,3,100
2423.0,59.543912183600376,16.32793861168687,423,1,3,101
2425.0,59.554270123701286,17.098799321079838,424,1,3,102
2428.0,59.56227412618935,15.679592252051394,425,1,3,103
2431.0,59.57386612343672,15.094526294145108,426,1,3,104
2434.0,59.59017397895143,15.62404882249628,427,1,3,105
2437.0,59.60917591764377,16.783018432180135,428,1,3,106
2441.0,59.62722421671977,16.01530960049193,429,1,3,107
2446.0,59.64804799466218,15.31487945528503,430,1,3,108
2452.0,59.67781364334364,16.411916062589178,431,1,3,109
2461.0,59.70530067707974,15.745715783090978,432,1,3,110
2465.0,59.72254462328112,17.136453749616695,433,1,3,111
2469.0,59.7283107150449,15.012495623064714,434,1,3,112
2471.0,59.736689741743255,15.37068637353435,435,1,3,113
2472.0,59.74684703285483,17.072945462751342,436,1,3,114
2474.0,59.75255268386178,16.659785431894626,437,1,3,115
2477.0,59.758484196750615,15.383789313901072,438,1,3,116
2480.0,59.77219101629082,15.769002219466673,439,1,3,117
2484.0,59.79258108249958,16.24033618059953,440,1,3,118
2489.0,59.81325576452869,15.498812897151977,441,1,3,119
2492.0,59.83266594113287,16.11423627779015,442,1,3,120
2495.0,59.846236503215,15.919402149265224,443,1,3,121
