time,space,speed,v_id,wave_type,lane,unique_index
1476.0,59.4470150121506,14.965707265778462,252,2,1,7122
1486.0,59.44783298431896,14.796570319849922,253,2,1,7123
1494.0,59.45797793273404,14.488748805876474,254,2,1,7124
1502.0,59.46826698853135,14.91632258500412,255,2,1,7125
1508.0,59.48281561790515,14.606964503395876,256,2,1,7126
1513.0,59.497894110437805,14.120202916242244,257,2,1,7127
1518.0,59.51146811967229,14.022068694222265,258,2,1,7128
1522.0,59.52429383921812,14.16425326770967,259,2,1,7129
1526.0,59.53227081960496,14.865193963205511,260,2,1,7130
1528.0,59.54744200387005,14.543199414113555,261,2,1,7131
1531.0,59.56195801727525,14.89624897370192,262,2,1,7132
1534.0,59.58635244091005,14.72973594187398,263,2,1,7133
1539.0,59.61085679814358,14.295048687724195,264,2,1,7134
1544.0,59.62879570192256,14.228652211096383,265,2,1,7135
1548.0,59.64384284374522,14.002023495526188,266,2,1,7136
1552.0,59.65865104291185,13.907685734376171,267,2,1,7137
1556.0,59.67508407043998,13.675586574811938,268,2,1,7138
1561.0,59.689446304283045,14.54736688468386,269,2,1,7139
1565.0,59.70986369881986,13.967979164016535,270,2,1,7140
1570.0,59.72602952405794,14.877055614526208,271,2,1,7141
1574.0,59.74187092151882,14.846036668658392,272,2,1,7142
1577.0,59.75794167454264,13.83252955743156,273,2,1,7143
1581.0,59.76896477410382,14.531775965419651,274,2,1,7144
1585.0,59.7845406173817,13.669290487340382,275,2,1,7145
1591.0,59.79924586302754,14.449438957886594,276,2,1,7146
1597.0,59.81892187035618,13.36833354308797,277,2,1,7147
1604.0,59.83694000293217,13.141544228119669,278,2,1,7148
1611.0,59.85586098405767,13.267633434388063,279,2,1,7149
1617.0,59.87321546060563,13.224020573157851,280,2,1,7150
1623.0,59.88728854087964,14.531152122575648,281,2,1,7151
1627.0,59.90329011133304,13.825721888436217,282,2,1,7152
1631.0,59.92109165069,12.926989649027714,283,2,1,7153
1636.0,59.93884995477842,13.229746570922511,284,2,1,7154
1641.0,59.95415026562956,13.877468587248757,285,2,1,7155
1646.0,59.96837278334566,14.724694643663469,286,2,1,7156
1618.0,60.0771078779372,14.93797752108632,287,2,1,7157
1651.0,59.98420499478138,14.94934669363943,287,2,1,7158
1656.0,60.00146759599164,14.769483770773112,288,2,1,7159
1662.0,60.02009007523376,14.45032384279314,289,2,1,7160
1669.0,60.03154528243305,14.939367291592683,290,2,1,7161
1675.0,60.0437558878426,14.88847212881222,291,2,1,7162
1681.0,60.05561984955104,14.950923236261902,292,2,1,7163
1688.0,60.07025559944932,14.812504583200097,293,2,1,7164
1695.0,60.088530101027125,14.34310859328418,294,2,1,7165
1702.0,60.10180516884861,14.680479757468763,295,2,1,7166
1707.0,60.115683135823375,14.500450058505468,296,2,1,7167
1712.0,60.1257276783761,14.92447128459104,297,2,1,7168
1715.0,60.1444798576481,14.424586489114835,298,2,1,7169
1719.0,60.15830968580013,14.823579362630602,299,2,1,7170
1722.0,60.1735554775729,14.889300877638002,300,2,1,7171
1724.0,60.190616499673496,14.37062032726348,301,2,1,7172
1727.0,60.20387356435286,14.45974263438588,302,2,1,7173
1730.0,60.21743358575857,14.368462633840764,303,2,1,7174
1734.0,60.22933464721833,14.796297411362891,304,2,1,7175
1737.0,60.24779428959115,14.291187744155057,305,2,1,7176
1742.0,60.25746094681463,14.975837756195547,306,2,1,7177
1746.0,60.27324803655804,14.736917056975582,307,2,1,7178
1750.0,60.29038126588093,14.46077858106744,308,2,1,7179
1756.0,60.302103170861336,14.929195569227096,309,2,1,7180
1684.0,60.54676654984487,14.76168911266368,310,2,1,7181
1760.0,60.31679217054653,14.6834432444394,310,2,1,7182
1689.0,60.56155077031484,14.60002417791321,311,2,1,7183
1766.0,60.320364991925146,14.996189534942411,311,2,1,7184
1774.0,60.315819700094536,14.845268356834444,312,2,1,7185
1780.0,60.32126042401389,14.779469301762434,313,2,1,7186
1774.0,60.37535595607324,14.964681815563653,314,2,1,7187
1786.0,60.3263296288881,14.763620332889676,314,2,1,7188
1775.0,60.40104114334703,14.830582084922344,315,2,1,7189
1792.0,60.33109895289577,14.641554117397204,315,2,1,7190
1775.0,60.43104983666122,14.85647682392901,316,2,1,7191
1797.0,60.33985808503182,14.477201206153753,316,2,1,7192
1777.0,60.45253953953242,14.35236030566054,317,2,1,7193
1802.0,60.34740155579533,14.85547240402627,317,2,1,7194
1781.0,60.468002298976096,14.03933579097308,318,2,1,7195
1806.0,60.361464482847126,13.735365463719209,318,2,1,7196
1786.0,60.48267133960845,14.31409058064186,319,2,1,7197
1811.0,60.373645632186495,14.096545630451516,319,2,1,7198
1791.0,60.49842798416269,13.993058275245346,320,2,1,7199
1816.0,60.38707179853584,14.358622370696564,320,2,1,7200
1797.0,60.50968558211683,14.557364116576682,321,2,1,7201
1820.0,60.4043181329457,13.3332444324665,321,2,1,7202
1802.0,60.52091357684158,14.798922501112123,322,2,1,7203
1824.0,60.41724515315994,13.454472396312385,322,2,1,7204
1806.0,60.53463823049411,14.048181212473636,323,2,1,7205
1828.0,60.42893557085223,13.91861326640611,323,2,1,7206
1811.0,60.545942249630144,14.247825243476148,324,2,1,7207
1832.0,60.442781579074655,14.123883736280916,324,2,1,7208
1816.0,60.55853643333246,13.788389583156556,325,2,1,7209
1836.0,60.4583061607912,14.205620320862405,325,2,1,7210
1822.0,60.56582528664234,14.659565433361186,326,2,1,7211
1839.0,60.47815681929167,14.700566780060097,326,2,1,7212
1827.0,60.5731179926332,14.985466135342795,327,2,1,7213
1809.0,60.65606098853392,14.66139296655811,328,2,1,7214
1831.0,60.58198680800656,14.705680112212876,328,2,1,7215
1813.0,60.66476152245846,14.96209284058514,329,2,1,7216
1835.0,60.589873466861256,14.478714625258323,329,2,1,7217
1816.0,60.67601930774588,14.936317572548788,330,2,1,7218
1839.0,60.59607211380035,14.361918900524476,330,2,1,7219
1819.0,60.68678043663323,14.889467124040827,331,2,1,7220
1843.0,60.60195105983525,14.278897071659282,331,2,1,7221
1822.0,60.70167751583499,14.623481027080077,332,2,1,7222
1848.0,60.60727837005377,14.741097135028468,332,2,1,7223
