time_front,space_front,speed_front,v_id_front,wave_type_front,lane_front,unique_index_front,time_tail,space_tail,speed_tail,v_id_tail,wave_type_tail,lane_tail,unique_index_tail
1551.0,59.80432744211449,16.101543043385995,271,1,2,20,1567.0,59.75276082609751,14.393325842505789,271.0,2.0,2.0,6160.0
1555.0,59.82024355085107,15.19683362834512,272,1,2,21,1572.0,59.76754367262763,14.716301599076312,272.0,2.0,2.0,6161.0
1558.0,59.84995406342468,15.88542612223721,273,1,2,22,1578.0,59.78920807084028,13.982135167149703,273.0,2.0,2.0,6162.0
1562.0,59.877219887357725,15.332424349551475,274,1,2,23,1585.0,59.80925605858619,14.144210477514394,274.0,2.0,2.0,6163.0
1565.0,59.90063287410027,15.323087271572064,275,1,2,24,1591.0,59.82444368046613,14.642223973040204,275.0,2.0,2.0,6164.0
1567.0,59.92052229540228,16.48640279801831,276,1,2,25,1596.0,59.83668231393254,14.318892925297328,276.0,2.0,2.0,6165.0
1570.0,59.934621873382014,15.652068595333564,277,1,2,26,1601.0,59.84745991830855,14.531076093019518,277.0,2.0,2.0,6166.0
1572.0,59.95218352854917,17.191224358328828,278,1,2,27,1605.0,59.86201466586466,13.947829645127324,278.0,2.0,2.0,6167.0
1575.0,59.96879348857686,17.39383531012255,279,1,2,28,1610.0,59.87596635594665,14.06296199859541,279.0,2.0,2.0,6168.0
1579.0,59.98903998967529,17.410085851314598,280,1,2,29,1616.0,59.89457430522207,13.74664869747789,280.0,2.0,2.0,6169.0
1584.0,60.01086941053069,16.996164852605595,281,1,2,30,1623.0,59.91392874908226,13.817263612185648,281.0,2.0,2.0,6170.0
1589.0,60.03543142376976,17.185725390075532,282,1,2,31,1630.0,59.93333595381612,14.415286195835987,282.0,2.0,2.0,6171.0
1594.0,60.05715925433406,16.703264811305097,283,1,2,32,1636.0,59.950683462974354,14.629787333567318,283.0,2.0,2.0,6172.0
1599.0,60.074006516823886,15.059904864742624,284,1,2,33,1641.0,59.96475835750572,14.797563311598878,284.0,2.0,2.0,6173.0
1602.0,60.09330169105803,15.990741218501846,285,1,2,34,1645.0,59.97684544959817,14.51803244527468,285.0,2.0,2.0,6174.0
1606.0,60.1056029271625,15.271921775347684,286,1,2,35,1649.0,59.9856384044495,14.665716087804356,286.0,2.0,2.0,6175.0
1610.0,60.11871226042767,15.180270977096574,287,1,2,36,1653.0,59.99502100618335,14.60959549895356,287.0,2.0,2.0,6176.0
1615.0,60.13009994132364,15.141476399568488,288,1,2,37,1658.0,60.003378019205336,14.81607366014108,288.0,2.0,2.0,6177.0
1622.0,60.13750884968359,15.223252812148935,289,1,2,38,1664.0,60.01364672526797,14.928254431165872,289.0,2.0,2.0,6178.0
1630.0,60.144008526197744,15.394302292743966,290,1,2,39,1670.0,60.028055833832745,14.87043145427321,290.0,2.0,2.0,6179.0
1635.0,60.15499450808242,15.677148146952415,291,1,2,40,1674.0,60.04407260897637,14.38036746352681,291.0,2.0,2.0,6180.0
1639.0,60.16699083637568,15.919121395594017,292,1,2,41,1679.0,60.053465241380295,14.97117384803431,292.0,2.0,2.0,6181.0
1643.0,60.18008245841024,16.09315096687825,293,1,2,42,1683.0,60.068407517579146,14.56698767736862,293.0,2.0,2.0,6182.0
1648.0,60.191741944877855,15.017604168915828,294,1,2,43,1688.0,60.08175586554145,14.779511981157862,294.0,2.0,2.0,6183.0
1651.0,60.209904919355154,15.98244928491313,295,1,2,44,1692.0,60.097602098517,14.275593135131937,295.0,2.0,2.0,6184.0
1655.0,60.22056074936,15.279483959796234,296,1,2,45,1696.0,60.10904684039518,14.17521996114016,296.0,2.0,2.0,6185.0
1658.0,60.23218471838167,15.248278128239784,297,1,2,46,1700.0,60.1169530882734,14.670391968579173,297.0,2.0,2.0,6186.0
1660.0,60.24764396786869,15.831402206058431,298,1,2,47,1703.0,60.12893269409708,14.42828061616314,298.0,2.0,2.0,6187.0
1663.0,60.25989199105853,15.318319624729495,299,1,2,48,1706.0,60.14045747295902,14.10249726231256,299.0,2.0,2.0,6188.0
1665.0,60.27753344147048,15.479234710712694,300,1,2,49,1710.0,60.14837161176031,14.722999270174055,300.0,2.0,2.0,6189.0
1667.0,60.297653164590415,15.44014955312364,301,1,2,50,1713.0,60.16296058743493,13.9191159044558,301.0,2.0,2.0,6190.0
1670.0,60.31354511136854,15.133533683117404,302,1,2,51,1717.0,60.17400362033235,14.057001904630289,302.0,2.0,2.0,6191.0
1672.0,60.32787876403009,15.484056001796253,303,1,2,52,1720.0,60.18388679996338,13.979317192543938,303.0,2.0,2.0,6192.0
1675.0,60.33850765335801,15.118827878009604,304,1,2,53,1723.0,60.1940692632047,14.049195097793172,304.0,2.0,2.0,6193.0
1678.0,60.35528042915933,16.010712589217842,305,1,2,54,1727.0,60.20617331391512,14.402523869504176,305.0,2.0,2.0,6194.0
1684.0,60.373715588326725,15.580927418728574,306,1,2,55,1733.0,60.22532361332724,14.774211029971632,306.0,2.0,2.0,6195.0
1692.0,60.39681602838411,15.303891839252428,307,1,2,56,1740.0,60.25123269226454,14.969488766690557,307.0,2.0,2.0,6196.0
1697.0,60.41711509998738,16.708035732718272,308,1,2,57,1744.0,60.27357523275055,14.388193533284223,308.0,2.0,2.0,6197.0
1702.0,60.43218158836985,16.470164739874132,309,1,2,58,1748.0,60.28952955460438,14.421870238728998,309.0,2.0,2.0,6198.0
1707.0,60.44267639014119,15.339087634450054,310,1,2,59,1752.0,60.30034329574277,14.730299354249516,310.0,2.0,2.0,6199.0
1710.0,60.45639608683313,16.656404146270326,311,1,2,60,1755.0,60.31006357234403,14.757857464144918,311.0,2.0,2.0,6200.0
1714.0,60.463736160495074,15.599144107268412,312,1,2,61,1758.0,60.319043945071286,14.773884509510918,312.0,2.0,2.0,6201.0
1717.0,60.474873764420366,16.21007682775311,313,1,2,62,1761.0,60.32790376360508,14.893856894583203,313.0,2.0,2.0,6202.0
1720.0,60.487492723036446,16.99553858250722,314,1,2,63,1763.0,60.34222517625092,14.793656955798644,314.0,2.0,2.0,6203.0
1724.0,60.49864757961796,15.960641754635091,315,1,2,64,1765.0,60.36084711050647,14.640235914841362,315.0,2.0,2.0,6204.0
1728.0,60.510885336494304,15.621491448085932,316,1,2,65,1768.0,60.37770898281877,14.671325949053784,316.0,2.0,2.0,6205.0
1732.0,60.52570314797121,15.975494345661328,317,1,2,66,1771.0,60.397733213667934,14.703534768878924,317.0,2.0,2.0,6206.0
1736.0,60.54432472227762,16.806330620097693,318,1,2,67,1775.0,60.41781704144243,14.98300460716099,318.0,2.0,2.0,6207.0
1741.0,60.56112435335417,16.468400146425,319,1,2,68,1779.0,60.44040616889226,14.375447765516014,319.0,2.0,2.0,6208.0
1747.0,60.57806483408546,15.09113075347924,320,1,2,69,1784.0,60.461366121862895,14.343960199428569,320.0,2.0,2.0,6209.0
1751.0,60.597908796998496,16.029678833804084,321,1,2,70,1789.0,60.47501852489629,14.70007533131355,321.0,2.0,2.0,6210.0
1756.0,60.6108027679872,15.223921308046844,322,1,2,71,1794.0,60.48705859434099,14.94828320414577,322.0,2.0,2.0,6211.0
1760.0,60.62959001914946,16.355478556542028,323,1,2,72,1785.0,60.55496835148366,14.861540350799295,323.0,2.0,2.0,6212.0
1787.0,60.54660098328354,15.07141187577666,323,1,2,73,1798.0,60.503490805183695,14.692393678232264,323.0,2.0,2.0,6213.0
1766.0,60.64341345906967,15.375908294583704,324,1,2,74,1789.0,60.57633791943462,14.70046441857399,324.0,2.0,2.0,6214.0
1794.0,60.55485491218623,15.29515420743829,324,1,2,75,1803.0,60.518998163636674,14.825334174730749,324.0,2.0,2.0,6215.0
1773.0,60.65688211821875,15.197583489658296,325,1,2,76,1794.0,60.59816911030401,14.33508139792821,325.0,2.0,2.0,6216.0
1801.0,60.56747197919832,15.353006275188472,325,1,2,77,1808.0,60.53891152993924,14.952071269909014,325.0,2.0,2.0,6217.0
1779.0,60.66814007770357,15.713163852208355,326,1,2,78,1799.0,60.61245665062847,14.697039842663882,326.0,2.0,2.0,6218.0
1808.0,60.57256549906039,15.062175006735684,326,1,2,79,1812.0,60.55609168850233,14.943242460047406,326.0,2.0,2.0,6219.0
1784.0,60.67731007835696,15.689056449356404,327,1,2,80,1803.0,60.62375484689066,14.909635269909709,327.0,2.0,2.0,6220.0
1788.0,60.69012340913493,15.87577397919152,328,1,2,81,1807.0,60.63517556875348,14.862397827267982,328.0,2.0,2.0,6221.0
1792.0,60.69912124642728,15.491937170539522,329,1,2,82,1810.0,60.64719430608378,14.361683881093022,329.0,2.0,2.0,6222.0
1796.0,60.70866780391857,15.256286138755277,330,1,2,83,1814.0,60.65515989657134,14.755465528188736,330.0,2.0,2.0,6223.0
1799.0,60.724620338284446,15.965092422887494,331,1,2,84,1818.0,60.666024851316685,14.687113044353191,331.0,2.0,2.0,6224.0
1804.0,60.736357115237695,15.007152315598432,332,1,2,85,1823.0,60.67649863540716,14.998741391842636,332.0,2.0,2.0,6225.0
1809.0,60.75034324421091,15.03423129104513,333,1,2,86,1828.0,60.68956311393985,14.690496313063372,333.0,2.0,2.0,6226.0
1813.0,60.7640391148266,15.66729682591991,334,1,2,87,1832.0,60.70329349132668,14.11313664289702,334.0,2.0,2.0,6227.0
1818.0,60.76972228718655,15.429749708474128,335,1,2,88,1836.0,60.71333974995613,14.208479759496509,335.0,2.0,2.0,6228.0
1822.0,60.77828060740241,15.885772103798171,336,1,2,89,1840.0,60.72219381040392,14.553404117808933,336.0,2.0,2.0,6229.0
1826.0,60.78591404039426,16.036095895693936,337,1,2,90,1843.0,60.73435420884797,14.033648690828995,337.0,2.0,2.0,6230.0
1831.0,60.79188275632493,15.367044315650936,338,1,2,91,1847.0,60.74493624752852,14.29775303264123,338.0,2.0,2.0,6231.0
1835.0,60.80074467384197,15.229588140591838,339,1,2,92,1851.0,60.75440181732318,14.806566912008522,339.0,2.0,2.0,6232.0
1838.0,60.81369880992437,16.37122968847959,340,1,2,93,1854.0,60.76802145593433,14.46419965862668,340.0,2.0,2.0,6233.0
1842.0,60.82563828335826,16.448981966780888,341,1,2,94,1858.0,60.78028038498821,14.874632738999791,341.0,2.0,2.0,6234.0
1846.0,60.840555881312426,16.71640838489655,342,1,2,95,1862.0,60.79609534565978,14.831814911265552,342.0,2.0,2.0,6235.0
1851.0,60.85342526309072,15.426292629169025,343,1,2,96,1866.0,60.81276753936895,14.9456209857814,343.0,2.0,2.0,6236.0
1855.0,60.87131808256847,15.722386155260327,344,1,2,97,1870.0,60.8311873096398,14.506575382777072,344.0,2.0,2.0,6237.0
1859.0,60.89245974727501,16.231605704839794,345,1,2,98,1875.0,60.84989936119459,14.631122120572744,345.0,2.0,2.0,6238.0
1864.0,60.90910793130914,15.385553482763433,346,1,2,99,1879.0,60.871284144242544,13.688984226404513,346.0,2.0,2.0,6239.0
1868.0,60.92721908202783,15.513629921089793,347,1,2,100,1884.0,60.8867468106632,14.337617391085242,347.0,2.0,2.0,6240.0
1871.0,60.94403308078148,16.247033096071462,348,1,2,101,1888.0,60.89852388119633,14.882906977860651,348.0,2.0,2.0,6241.0
1857.0,61.03061628586315,15.19657639746726,349,1,2,102,1860.0,61.01821590931003,14.864043964992696,349.0,2.0,2.0,6242.0
1875.0,60.95220639783709,15.256981614981813,349,1,2,103,1891.0,60.90977359537423,14.993686802019717,349.0,2.0,2.0,6243.0
1878.0,60.96174047723017,15.320397219849216,350,1,2,104,1893.0,60.92240266791761,13.736266236193988,350.0,2.0,2.0,6244.0
1881.0,60.97203796911142,15.414901618795538,351,1,2,105,1896.0,60.93233549786781,13.61639256101077,351.0,2.0,2.0,6245.0
1867.0,61.06573130511971,15.232599310435962,352,1,2,106,1870.0,61.0533608413048,14.913298896511662,352.0,2.0,2.0,6246.0
1885.0,60.98470105157356,15.891453449254708,352,1,2,107,1900.0,60.94355778663424,14.0232144478264,352.0,2.0,2.0,6247.0
1871.0,61.0858125635317,15.450884214661125,353,1,2,108,1878.0,61.05733551930541,14.992046192818504,353.0,2.0,2.0,6248.0
1891.0,60.99722773251294,15.18225139926762,353,1,2,109,1905.0,60.959266968772326,13.907015825501208,353.0,2.0,2.0,6249.0
1876.0,61.1052318361128,15.456116450931267,354,1,2,110,1883.0,61.077125964426045,14.86050252251848,354.0,2.0,2.0,6250.0
1896.0,61.01652045463712,15.997402259680618,354,1,2,111,1911.0,60.97439957095218,14.901231109660602,354.0,2.0,2.0,6251.0
1880.0,61.125703667288406,15.006256644949657,355,1,2,112,1889.0,61.09113860179022,14.936515759634162,355.0,2.0,2.0,6252.0
1901.0,61.03487944587447,16.091213327962492,355,1,2,113,1916.0,60.99449818137342,13.462753795333535,355.0,2.0,2.0,6253.0
1883.0,61.14167523798432,15.310087142096071,356,1,2,114,1893.0,61.10384389009287,14.935689359054278,356.0,2.0,2.0,6254.0
1905.0,61.04793213042508,15.975902021646558,356,1,2,115,1921.0,61.00653791312967,13.997326130084527,356.0,2.0,2.0,6255.0
1886.0,61.15420600258948,15.193469550333798,357,1,2,116,1896.0,61.11615507085279,14.91891183721635,357.0,2.0,2.0,6256.0
1908.0,61.06008086538329,15.838202473689522,357,1,2,117,1925.0,61.01677026711223,14.352513127556596,357.0,2.0,2.0,6257.0
1888.0,61.16969099395273,15.81419563992509,358,1,2,118,1899.0,61.12759329477713,14.773481759952722,358.0,2.0,2.0,6258.0
1911.0,61.07086515891366,16.227173776620212,358,1,2,119,1929.0,61.025851620438765,14.86753317491829,358.0,2.0,2.0,6259.0
1891.0,61.18241797884259,15.590375950972598,359,1,2,120,1903.0,61.13699483563382,14.809100935101162,359.0,2.0,2.0,6260.0
1915.0,61.07954344473856,15.310694430247478,359,1,2,121,1933.0,61.03708048612111,14.819600253359326,359.0,2.0,2.0,6261.0
1895.0,61.197361068358894,15.181040009674255,360,1,2,122,1907.0,61.15266543090838,14.632999248088726,360.0,2.0,2.0,6262.0
1919.0,61.09402193773812,15.677768626556974,360,1,2,123,1937.0,61.05486689490487,13.64489593743685,360.0,2.0,2.0,6263.0
1899.0,61.21661433021831,16.18499879409188,361,1,2,124,1912.0,61.16945603332411,14.859462398757016,361.0,2.0,2.0,6264.0
1924.0,61.10927953055235,15.500643924102391,361,1,2,125,1943.0,61.06840648182308,14.786452334739748,361.0,2.0,2.0,6265.0
1904.0,61.231124610062814,15.075830754089647,362,1,2,126,1917.0,61.18688562783021,14.479529177636053,362.0,2.0,2.0,6266.0
1929.0,61.12541454522045,15.648973955264266,362,1,2,127,1948.0,61.08629914990176,14.718441573778286,362.0,2.0,2.0,6267.0
1907.0,61.24781443175536,16.085854746605772,363,1,2,128,1921.0,61.20218658948772,14.796060051670278,363.0,2.0,2.0,6268.0
1933.0,61.14005952378086,15.078044573599326,363,1,2,129,1951.0,61.105092826655856,13.869547815527088,363.0,2.0,2.0,6269.0
1910.0,61.26424057614573,17.003706417443293,364,1,2,130,1924.0,61.22130638942582,14.347507190363954,364.0,2.0,2.0,6270.0
1937.0,61.15404997204919,15.287345218594169,364,1,2,131,1954.0,61.119501044933074,13.948986506475396,364.0,2.0,2.0,6271.0
1914.0,61.27979512078996,16.30634610006123,365,1,2,132,1928.0,61.23865215591365,14.54740537247469,365.0,2.0,2.0,6272.0
1941.0,61.16872399579283,15.792211760655556,365,1,2,133,1957.0,61.13541909063809,13.371074652531222,365.0,2.0,2.0,6273.0
1918.0,61.29809081978835,16.638180868921964,366,1,2,134,1932.0,61.25936820739842,14.113473671194958,366.0,2.0,2.0,6274.0
1945.0,61.18525623772526,16.79072238689075,366,1,2,135,1961.0,61.14955341325124,14.388810673596629,366.0,2.0,2.0,6275.0
1922.0,61.31719087834463,17.339852148386182,367,1,2,136,1937.0,61.27676333059572,14.278812493590928,367.0,2.0,2.0,6276.0
1950.0,61.19891062036452,16.195662163851242,367,1,2,137,1964.0,61.16758053276823,14.001673921859677,367.0,2.0,2.0,6277.0
1927.0,61.33253351879923,15.406213307744617,368,1,2,138,1942.0,61.29419218410234,14.434423055067215,368.0,2.0,2.0,6278.0
1955.0,61.213824511925466,16.80073695375903,368,1,2,139,1967.0,61.18405809086194,13.913100266007689,368.0,2.0,2.0,6279.0
1931.0,61.35035992175317,16.047645639408533,369,1,2,140,1947.0,61.308968887936174,14.311835069752007,369.0,2.0,2.0,6280.0
1961.0,61.22154763345611,15.211037642630371,369,1,2,141,1969.0,61.197709891146566,14.01383161736214,369.0,2.0,2.0,6281.0
1935.0,61.36808901464604,17.13313181168242,370,1,2,142,1952.0,61.32289795233637,13.649112339155604,370.0,2.0,2.0,6282.0
1967.0,61.23020043247326,15.72503633998006,370,1,2,143,1970.0,61.21825833426018,14.332099747020573,370.0,2.0,2.0,6283.0
1940.0,61.38225121875384,16.962771092134016,371,1,2,144,1958.0,61.33336611019323,14.08049378704728,371.0,2.0,2.0,6284.0
1945.0,61.39455075557285,16.20339540001241,372,1,2,145,1965.0,61.33925748603018,14.998849953150302,372.0,2.0,2.0,6285.0
1950.0,61.40902679103851,15.849456315327798,373,1,2,146,1971.0,61.35009498412394,14.392365938395516,373.0,2.0,2.0,6286.0
1955.0,61.428742950589786,16.40420840563081,374,1,2,147,1978.0,61.36006888082989,14.704650611259073,374.0,2.0,2.0,6287.0
1960.0,61.45035544988418,15.786059163713066,375,1,2,148,1984.0,61.37670625642341,14.37212620480336,375.0,2.0,2.0,6288.0
1964.0,61.47272438495408,16.29519533768726,376,1,2,149,1990.0,61.38938872804626,14.622279207727154,376.0,2.0,2.0,6289.0
1968.0,61.48893088374605,15.90492874660823,377,1,2,150,1995.0,61.40076745509528,14.644961423213616,377.0,2.0,2.0,6290.0
1971.0,61.50588523888624,16.576156368935568,378,1,2,151,2001.0,61.408357425096725,14.512762405665722,378.0,2.0,2.0,6291.0
1975.0,61.51569200151356,16.09141443955593,379,1,2,152,2006.0,61.41698732390199,14.312917909907831,379.0,2.0,2.0,6292.0
1979.0,61.525799989303785,15.303666268150105,380,1,2,153,2011.0,61.424474123855,14.586191999536643,380.0,2.0,2.0,6293.0
1982.0,61.53836042550304,16.58377608970704,381,1,2,154,2015.0,61.43558435728385,14.093488038612236,381.0,2.0,2.0,6294.0
1985.0,61.55050228041407,17.63928928000572,382,1,2,155,2020.0,61.44235132053084,14.501675303681576,382.0,2.0,2.0,6295.0
1989.0,61.56014141284262,16.382412021853504,383,1,2,156,2024.0,61.45397704438472,14.106370451297172,383.0,2.0,2.0,6296.0
1993.0,61.57248539039336,17.202351118559427,384,1,2,157,2029.0,61.464174905885336,14.793499597438704,384.0,2.0,2.0,6297.0
1999.0,61.581758469798615,15.553667731109746,385,1,2,158,2033.0,61.48079281789093,14.372840045579236,385.0,2.0,2.0,6298.0
2004.0,61.59547755009818,15.863533580222615,386,1,2,159,2038.0,61.49234881116283,14.948323061023286,386.0,2.0,2.0,6299.0
2010.0,61.59809851283589,15.106023736079925,387,1,2,160,2041.0,61.50550606805228,14.905122195599969,387.0,2.0,2.0,6300.0
2014.0,61.60295552151607,15.002618243313616,388,1,2,161,2042.0,61.520743432459454,14.767754737207996,388.0,2.0,2.0,6301.0
2017.0,61.6107546397429,15.414530750963266,389,1,2,162,2043.0,61.53381508726906,14.981987599392127,389.0,2.0,2.0,6302.0
2021.0,61.615949336888576,15.166959935826856,390,1,2,163,2043.0,61.55362944303281,14.612624564765255,390.0,2.0,2.0,6303.0
2025.0,61.62601962883849,15.253870228006804,391,1,2,164,2045.0,61.57022522557666,14.47877813747841,391.0,2.0,2.0,6304.0
2029.0,61.6420440812453,15.619779144843998,392,1,2,165,2048.0,61.5876716784633,14.461426315900235,392.0,2.0,2.0,6305.0
2034.0,61.65417875806211,15.09047458696043,393,1,2,166,2051.0,61.60574243190135,14.15817017128514,393.0,2.0,2.0,6306.0
2038.0,61.66879033341271,15.544160985637912,394,1,2,167,2054.0,61.62293406569648,14.001939562862416,394.0,2.0,2.0,6307.0
2042.0,61.68453744602727,15.83853345951765,395,1,2,168,2057.0,61.64078573467618,13.585283714679056,395.0,2.0,2.0,6308.0
2046.0,61.70015359996089,15.514734633893534,396,1,2,169,2061.0,61.65403593874989,14.667396199197247,396.0,2.0,2.0,6309.0
2335.0,59.1093609719229,15.119507396881009,396,1,2,170,2338.0,59.096942931537015,14.9877071785949,396.0,2.0,2.0,6310.0
2050.0,61.71399010183021,15.54418133856284,397,1,2,171,2064.0,61.67059333742412,13.975716237861482,397.0,2.0,2.0,6311.0
2336.0,59.12879419689972,15.210807858588751,397,1,2,172,2342.0,59.10515313817445,14.763032661172923,397.0,2.0,2.0,6312.0
2055.0,61.72752831810426,15.046576066276176,398,1,2,173,2068.0,61.68621764968496,13.796108422860344,398.0,2.0,2.0,6313.0
2338.0,59.14738882614516,15.82814785065801,398,1,2,174,2346.0,59.11773370622675,14.255465820470494,398.0,2.0,2.0,6314.0
2059.0,61.7481323313119,15.312638716747305,399,1,2,175,2073.0,61.70008776204752,14.335605665320433,399.0,2.0,2.0,6315.0
2341.0,59.16490762792313,16.35759983587792,399,1,2,176,2351.0,59.129388755695146,14.607283575090616,399.0,2.0,2.0,6316.0
2064.0,61.76599668674312,15.194713011760038,400,1,2,177,2078.0,61.71596821554533,13.86704981554886,400.0,2.0,2.0,6317.0
2297.0,59.56862819201477,15.652755935710031,400,1,2,178,2301.0,59.55273791018699,14.445475134939024,400.0,2.0,2.0,6318.0
2346.0,59.18094307444524,15.034323802222332,400,1,2,179,2357.0,59.145206187677466,14.463740227242358,400.0,2.0,2.0,6319.0
2065.0,61.79927976864531,15.388539112174929,401,1,2,180,2071.0,61.774609705911416,14.94247959754407,401.0,2.0,2.0,6320.0
2072.0,61.77043629402663,15.024282785212623,401,1,2,181,2084.0,61.72831012378986,14.065751633964275,401.0,2.0,2.0,6321.0
2302.0,59.586388126839246,15.465123217075508,401,1,2,182,2308.0,59.56409628611087,14.510190150731953,401.0,2.0,2.0,6322.0
2351.0,59.20309987333278,16.01844147006761,401,1,2,183,2364.0,59.163668713055344,14.209647658776548,401.0,2.0,2.0,6323.0
2069.0,61.81652168880943,15.21417240219305,402,1,2,184,2075.0,61.79284642868553,14.784018695602974,402.0,2.0,2.0,6324.0
2077.0,61.78443762542406,15.179437670266845,402,1,2,185,2090.0,61.73884100316389,14.499405110963258,402.0,2.0,2.0,6325.0
2307.0,59.60532176076323,16.650811153373105,402,1,2,186,2314.0,59.57900075201081,14.941008033463453,402.0,2.0,2.0,6326.0
2356.0,59.22592882806688,17.057697018837434,402,1,2,187,2371.0,59.180273077850046,14.640330795509737,402.0,2.0,2.0,6327.0
2073.0,61.83409367887285,15.479182041411734,403,1,2,188,2080.0,61.80719562915338,14.73674630811725,403.0,2.0,2.0,6328.0
2084.0,61.79024414489251,15.007075544891034,403,1,2,189,2096.0,61.75150103346882,14.028915310491918,403.0,2.0,2.0,6329.0
2313.0,59.61866553973297,15.447877867864436,403,1,2,190,2319.0,59.59650108953696,14.75787492015984,403.0,2.0,2.0,6330.0
2361.0,59.24712545220639,16.85169148403002,403,1,2,191,2377.0,59.199822625426144,14.607003604985644,403.0,2.0,2.0,6331.0
2077.0,61.85291297052805,15.705126893691032,404,1,2,192,2085.0,61.82255561511258,14.43892934487667,404.0,2.0,2.0,6332.0
2089.0,61.805566686068886,15.249552334301718,404,1,2,193,2102.0,61.7645580721514,13.881790563840976,404.0,2.0,2.0,6333.0
2318.0,59.634530069191015,15.937078482037572,404,1,2,194,2323.0,59.61528290870469,14.431120000036415,404.0,2.0,2.0,6334.0
2366.0,59.26478893553535,15.29849825930029,404,1,2,195,2382.0,59.21784302538069,14.985447329160907,404.0,2.0,2.0,6335.0
2081.0,61.87038743034392,15.67631220549674,405,1,2,196,2090.0,61.83597839698477,14.640603758536953,405.0,2.0,2.0,6336.0
2093.0,61.823242670859536,15.272181872818544,405,1,2,197,2107.0,61.77916508552587,13.634298426175212,405.0,2.0,2.0,6337.0
2323.0,59.64593891296393,15.410322760053123,405,1,2,198,2327.0,59.62978352074901,14.957439548599991,405.0,2.0,2.0,6338.0
2369.0,59.285623212342585,16.682468640562636,405,1,2,199,2386.0,59.23572361904802,14.841954965112722,405.0,2.0,2.0,6339.0
2085.0,61.88478842905474,15.944323573958748,406,1,2,200,2095.0,61.84662544501649,14.992346270134268,406.0,2.0,2.0,6340.0
2098.0,61.83381745565005,15.31482494754315,406,1,2,201,2112.0,61.78880211471858,14.863078969633404,406.0,2.0,2.0,6341.0
2328.0,59.65221093191963,15.007212877612664,406,1,2,202,2329.0,59.6481084476614,14.768943329629742,406.0,2.0,2.0,6342.0
2373.0,59.29785070317585,15.10560044927438,406,1,2,203,2389.0,59.253763730295546,13.95196067234906,406.0,2.0,2.0,6343.0
2089.0,61.89965452656028,15.58187706905123,407,1,2,204,2099.0,61.86201761417612,14.906981839730676,407.0,2.0,2.0,6344.0
2102.0,61.849235113036166,15.355734855916806,407,1,2,205,2116.0,61.80120469306058,14.935550062661306,407.0,2.0,2.0,6345.0
