time,space,speed,v_id,wave_type,lane,unique_index
1912.0,61.16945603332411,14.859462398757016,361,2,2,6264
1943.0,61.06840648182308,14.786452334739748,361,2,2,6265
1917.0,61.18688562783021,14.479529177636053,362,2,2,6266
1948.0,61.08629914990176,14.718441573778286,362,2,2,6267
1921.0,61.20218658948772,14.796060051670278,363,2,2,6268
1951.0,61.105092826655856,13.869547815527088,363,2,2,6269
1924.0,61.22130638942582,14.347507190363954,364,2,2,6270
1954.0,61.119501044933074,13.948986506475396,364,2,2,6271
1928.0,61.23865215591365,14.54740537247469,365,2,2,6272
1957.0,61.13541909063809,13.371074652531222,365,2,2,6273
1932.0,61.25936820739842,14.113473671194958,366,2,2,6274
1961.0,61.14955341325124,14.388810673596629,366,2,2,6275
1937.0,61.27676333059572,14.278812493590928,367,2,2,6276
1964.0,61.16758053276823,14.001673921859677,367,2,2,6277
1942.0,61.29419218410234,14.434423055067215,368,2,2,6278
1967.0,61.18405809086194,13.913100266007689,368,2,2,6279
1947.0,61.308968887936174,14.311835069752007,369,2,2,6280
1969.0,61.197709891146566,14.01383161736214,369,2,2,6281
1952.0,61.32289795233637,13.649112339155604,370,2,2,6282
1970.0,61.21825833426018,14.332099747020573,370,2,2,6283
1958.0,61.33336611019323,14.08049378704728,371,2,2,6284
1965.0,61.33925748603018,14.998849953150302,372,2,2,6285
1971.0,61.35009498412394,14.392365938395516,373,2,2,6286
1978.0,61.36006888082989,14.704650611259073,374,2,2,6287
1984.0,61.37670625642341,14.37212620480336,375,2,2,6288
1990.0,61.38938872804626,14.622279207727154,376,2,2,6289
1995.0,61.40076745509528,14.644961423213616,377,2,2,6290
2001.0,61.408357425096725,14.512762405665722,378,2,2,6291
2006.0,61.41698732390199,14.312917909907831,379,2,2,6292
2011.0,61.424474123855,14.586191999536643,380,2,2,6293
2015.0,61.43558435728385,14.093488038612236,381,2,2,6294
2020.0,61.44235132053084,14.501675303681576,382,2,2,6295
2024.0,61.45397704438472,14.106370451297172,383,2,2,6296
2029.0,61.464174905885336,14.793499597438704,384,2,2,6297
2033.0,61.48079281789093,14.372840045579236,385,2,2,6298
2038.0,61.49234881116283,14.948323061023286,386,2,2,6299
2041.0,61.50550606805228,14.905122195599969,387,2,2,6300
2042.0,61.520743432459454,14.767754737207996,388,2,2,6301
2043.0,61.53381508726906,14.981987599392127,389,2,2,6302
2043.0,61.55362944303281,14.612624564765255,390,2,2,6303
2045.0,61.57022522557666,14.47877813747841,391,2,2,6304
2048.0,61.5876716784633,14.461426315900235,392,2,2,6305
2051.0,61.60574243190135,14.15817017128514,393,2,2,6306
2054.0,61.62293406569648,14.001939562862416,394,2,2,6307
2057.0,61.64078573467618,13.585283714679056,395,2,2,6308
2061.0,61.65403593874989,14.667396199197247,396,2,2,6309
2338.0,59.096942931537015,14.9877071785949,396,2,2,6310
2064.0,61.67059333742412,13.975716237861482,397,2,2,6311
2342.0,59.10515313817445,14.763032661172923,397,2,2,6312
2068.0,61.68621764968496,13.796108422860344,398,2,2,6313
2346.0,59.11773370622675,14.255465820470494,398,2,2,6314
2073.0,61.70008776204752,14.335605665320433,399,2,2,6315
2351.0,59.129388755695146,14.607283575090616,399,2,2,6316
2078.0,61.71596821554533,13.86704981554886,400,2,2,6317
2301.0,59.55273791018699,14.445475134939024,400,2,2,6318
2357.0,59.145206187677466,14.463740227242358,400,2,2,6319
2071.0,61.774609705911416,14.94247959754407,401,2,2,6320
2084.0,61.72831012378986,14.065751633964275,401,2,2,6321
2308.0,59.56409628611087,14.510190150731953,401,2,2,6322
2364.0,59.163668713055344,14.209647658776548,401,2,2,6323
2075.0,61.79284642868553,14.784018695602974,402,2,2,6324
2090.0,61.73884100316389,14.499405110963258,402,2,2,6325
2314.0,59.57900075201081,14.941008033463453,402,2,2,6326
2371.0,59.180273077850046,14.640330795509737,402,2,2,6327
2080.0,61.80719562915338,14.73674630811725,403,2,2,6328
2096.0,61.75150103346882,14.028915310491918,403,2,2,6329
2319.0,59.59650108953696,14.75787492015984,403,2,2,6330
2377.0,59.199822625426144,14.607003604985644,403,2,2,6331
2085.0,61.82255561511258,14.43892934487667,404,2,2,6332
2102.0,61.7645580721514,13.881790563840976,404,2,2,6333
2323.0,59.61528290870469,14.431120000036415,404,2,2,6334
2382.0,59.21784302538069,14.985447329160907,404,2,2,6335
2090.0,61.83597839698477,14.640603758536953,405,2,2,6336
2107.0,61.77916508552587,13.634298426175212,405,2,2,6337
2327.0,59.62978352074901,14.957439548599991,405,2,2,6338
2386.0,59.23572361904802,14.841954965112722,405,2,2,6339
2095.0,61.84662544501649,14.992346270134268,406,2,2,6340
2112.0,61.78880211471858,14.863078969633404,406,2,2,6341
2329.0,59.6481084476614,14.768943329629742,406,2,2,6342
2389.0,59.253763730295546,13.95196067234906,406,2,2,6343
2099.0,61.86201761417612,14.906981839730676,407,2,2,6344
2116.0,61.80120469306058,14.935550062661306,407,2,2,6345
2393.0,59.27120094353272,13.474119286555538,407,2,2,6346
2103.0,61.87598774420306,14.845674453811556,408,2,2,6347
2119.0,61.81639737351027,14.357126948452578,408,2,2,6348
2398.0,59.286314276942456,13.78398796454738,408,2,2,6349
2122.0,61.82817536846616,14.375224650899316,409,2,2,6350
2403.0,59.29842067952121,14.553920287292168,409,2,2,6351
2126.0,61.836817994464056,14.999174479258528,410,2,2,6352
2407.0,59.31347535379243,13.76037037189699,410,2,2,6353
2122.0,61.88446408363532,14.867154048146109,411,2,2,6354
2412.0,59.32823966394183,13.54307836893943,411,2,2,6355
2127.0,61.895606653368446,14.472832362220023,412,2,2,6356
2417.0,59.34177460013605,13.773580010054363,412,2,2,6357
2113.0,61.98616121150628,14.87539956191874,413,2,2,6358
2132.0,61.90490969779584,14.87372666276415,413,2,2,6359
2421.0,59.35438929092289,13.66239882443602,413,2,2,6360
2118.0,61.99658654000997,14.97948278098275,414,2,2,6361
2134.0,61.92527539588711,14.596963128776776,414,2,2,6362
2425.0,59.364466030343976,14.033296035717868,414,2,2,6363
2138.0,61.93694816738898,14.768088149688838,415,2,2,6364
2429.0,59.37577361224269,13.967627329956764,415,2,2,6365
2142.0,61.94855312712374,14.559227092834762,416,2,2,6366
2433.0,59.3881947919613,14.191101131939886,416,2,2,6367
2147.0,61.95811629817046,14.801135901633552,417,2,2,6368
2438.0,59.40146237794062,14.705710748401955,417,2,2,6369
2442.0,59.41317305181113,14.856134941693709,418,2,2,6370
2445.0,59.426379097934806,14.166922339326144,419,2,2,6371
2449.0,59.4383438547327,14.612300477340655,420,2,2,6372
2159.0,62.003029317308304,14.978654746333966,421,2,2,6373
2453.0,59.454260079321365,14.208087811489053,421,2,2,6374
2164.0,62.01256999581923,14.91117475804748,422,2,2,6375
2458.0,59.47455097611816,13.232524550640344,422,2,2,6376
2171.0,62.02238867575277,14.515880260646597,423,2,2,6377
2465.0,59.49397822825044,13.859680772204742,423,2,2,6378
2177.0,62.035984258870144,14.31093802867574,424,2,2,6379
2473.0,59.51667222932546,13.591911865757863,424,2,2,6380
2183.0,62.04515427295555,14.837986897382276,425,2,2,6381
2481.0,59.53919098157345,13.536923856638124,425,2,2,6382
2188.0,62.0567364965226,14.80499792521772,426,2,2,6383
2488.0,59.55396891303592,14.49771107289697,426,2,2,6384
2193.0,62.06861120101379,14.913303750614654,427,2,2,6385
2493.0,59.56729212472053,14.321547385706442,427,2,2,6386
2197.0,62.08342018599905,14.13185827077108,428,2,2,6387
2497.0,59.57855843631881,14.103228057316263,428,2,2,6388
2200.0,62.09772772600195,13.749850711850105,429,2,2,6389
2500.0,59.58728584118661,13.756546646030516,429,2,2,6390
2204.0,62.1057381218329,14.89879270566228,430,2,2,6391
2503.0,59.59362820652815,14.130446379063088,430,2,2,6392
2207.0,62.11818459369943,14.421456796847028,431,2,2,6393
2506.0,59.60124542314951,14.109404920350595,431,2,2,6394
2210.0,62.1315971930622,13.918099865453168,432,2,2,6395
2509.0,59.61022046104629,13.865779016711432,432,2,2,6396
2213.0,62.14558706492706,14.13211593915446,433,2,2,6397
2513.0,59.61605639499109,14.662386202228673,433,2,2,6398
2516.0,59.62641011778916,14.014479159676716,434,2,2,6399
2520.0,59.63399534318403,14.617495570403264,435,2,2,6400
2523.0,59.64680801468309,13.997877819194796,436,2,2,6401
2527.0,59.65663368176992,14.85905204076491,437,2,2,6402
2530.0,59.67379216307045,14.00701159471984,438,2,2,6403
2534.0,59.68823538114325,14.044151660484044,439,2,2,6404
2537.0,59.70129708749061,13.875899907781124,440,2,2,6405
2540.0,59.71230399960627,14.300849355171255,441,2,2,6406
2543.0,59.72727839476378,13.958433222495485,442,2,2,6407
2548.0,59.7410664998066,14.455480928370626,443,2,2,6408
2552.0,59.75672745923297,14.192457645569306,444,2,2,6409
2557.0,59.768503371361085,14.71223524509384,445,2,2,6410
2562.0,59.78180153425603,14.574835329991728,446,2,2,6411
2567.0,59.79751333684858,14.541650023602992,447,2,2,6412
2574.0,59.81590895962219,14.786764106041204,448,2,2,6413
2581.0,59.83943178917957,14.414952723243823,449,2,2,6414
2586.0,59.85563414973304,14.6593701012894,450,2,2,6415
2591.0,59.8721029715608,14.215931712439572,451,2,2,6416
2596.0,59.88899997797083,13.9619737034704,452,2,2,6417
2600.0,59.90396357777477,13.693031437782173,453,2,2,6418
2605.0,59.91188118773272,14.746283942985698,454,2,2,6419
2609.0,59.92242056085902,14.624434593368967,455,2,2,6420
2612.0,59.93409318236315,13.830495514107886,456,2,2,6421
2615.0,59.94356308403632,13.63899697855632,457,2,2,6422
2618.0,59.95014460080171,13.961144328772845,458,2,2,6423
2621.0,59.95700216757003,14.210889517166002,459,2,2,6424
2624.0,59.96315121700108,14.695428800786626,460,2,2,6425
2626.0,59.972731267159006,13.80242210145346,461,2,2,6426
2629.0,59.98072744407459,13.850957529951708,462,2,2,6427
2633.0,59.98773105939765,14.753935892433155,463,2,2,6428
2636.0,60.00012178387626,13.650552864539929,464,2,2,6429
2640.0,60.0073626445132,14.793196539832156,465,2,2,6430
2643.0,60.01712853291173,14.716247970832017,466,2,2,6431
2645.0,60.028398510541145,13.436949363400474,467,2,2,6432
2648.0,60.03345123466186,14.222347005154846,468,2,2,6433
2651.0,60.03963376315069,14.610564587045369,469,2,2,6434
2653.0,60.04982515672805,13.433881335885513,470,2,2,6435
2656.0,60.05713552077283,13.589208861746496,471,2,2,6436
2660.0,60.06358736686122,14.32556609283816,472,2,2,6437
2665.0,60.07685926863854,14.000153923974905,473,2,2,6438
2671.0,60.08696491781679,14.475983338703296,474,2,2,6439
2676.0,60.09708640680811,13.972678281464386,475,2,2,6440
2681.0,60.10597393377081,13.91274891275848,476,2,2,6441
2686.0,60.112496723692175,14.595995122957312,477,2,2,6442
2691.0,60.12276509499764,14.416994547214475,478,2,2,6443
2697.0,60.135136626729526,14.131531502014026,479,2,2,6444
2702.0,60.14890227260413,14.345418927676086,480,2,2,6445
2707.0,60.15866803856522,14.840450193064967,481,2,2,6446
2712.0,60.173675769879786,14.21436910237609,482,2,2,6447
2718.0,60.18580526298775,14.494847719481657,483,2,2,6448
2722.0,60.19773666668463,14.198856755406483,484,2,2,6449
2726.0,60.2056192206008,14.58924901237594,485,2,2,6450
2729.0,60.21490181252658,14.402646007949508,486,2,2,6451
2732.0,60.22370370713932,14.468147801090728,487,2,2,6452
2736.0,60.23275255835957,14.99013347040368,488,2,2,6453
2738.0,60.252371845414174,14.677923649053444,489,2,2,6454
2710.0,60.389012547465725,14.826039646067803,490,2,2,6455
2740.0,60.27329602679902,14.877558947328485,490,2,2,6456
2714.0,60.40959509330938,14.870029128586047,491,2,2,6457
2739.0,60.31371198533344,14.690909159412303,491,2,2,6458
2719.0,60.427828999832215,14.899461529913896,492,2,2,6459
2745.0,60.32647466101853,14.96398282300547,492,2,2,6460
2723.0,60.44711579078761,14.491906245175793,493,2,2,6461
2750.0,60.34015096405166,14.742564782229223,493,2,2,6462
2728.0,60.46128093485438,14.917377266618004,494,2,2,6463
2755.0,60.35271327739911,14.560519990341897,494,2,2,6464
2731.0,60.48209033720413,14.28911273470813,495,2,2,6465
2760.0,60.36413963733095,14.469935452539302,495,2,2,6466
2735.0,60.49474979891274,14.96457898327946,496,2,2,6467
2765.0,60.37132064977361,14.955874469843804,496,2,2,6468
2737.0,60.51327862865701,14.40029126733241,497,2,2,6469
2768.0,60.38413938407878,14.559181436921818,497,2,2,6470
2739.0,60.53004268360882,14.086679656181891,498,2,2,6471
2757.0,60.44926646940083,14.975752143405654,498,2,2,6472
2771.0,60.394515313755655,14.518686298744525,498,2,2,6473
2742.0,60.54361563449,14.55329101978895,499,2,2,6474
2760.0,60.46178489677599,14.952764460934926,499,2,2,6475
2774.0,60.40541690947436,14.70014014477474,499,2,2,6476
2744.0,60.55996472249636,13.854273603127517,500,2,2,6477
2763.0,60.47312947051701,14.902738912139736,500,2,2,6478
2776.0,60.4192378954599,14.46703961035453,500,2,2,6479
2747.0,60.5702028341136,14.447191553397955,501,2,2,6480
2766.0,60.48310842625661,14.770989826397468,501,2,2,6481
2778.0,60.43190121193665,14.751449521756792,501,2,2,6482
2749.0,60.58368341332275,13.95705741143576,502,2,2,6483
2769.0,60.49261779420903,14.604928051632667,502,2,2,6484
2752.0,60.59410181953263,14.520963389122564,503,2,2,6485
2772.0,60.50349735365488,14.432877602380318,503,2,2,6486
2755.0,60.60568997493073,14.684312186874086,504,2,2,6487
2775.0,60.51508608186091,14.249030979755164,504,2,2,6488
2758.0,60.61633356376099,14.727241081966104,505,2,2,6489
2778.0,60.52594027049744,13.908026641864902,505,2,2,6490
2761.0,60.62863978395745,14.436828026021123,506,2,2,6491
2782.0,60.53443493210723,14.40395185033441,506,2,2,6492
2765.0,60.64026644574204,14.656761766933348,507,2,2,6493
2786.0,60.54695741401388,14.024250640079163,507,2,2,6494
2769.0,60.6522571360568,14.888774848075704,508,2,2,6495
2791.0,60.55593775290977,14.45723114163159,508,2,2,6496
2773.0,60.66663278899252,14.615377354956292,509,2,2,6497
2796.0,60.56839744640814,14.525344925006353,509,2,2,6498
2777.0,60.67906652668337,14.65072655064072,510,2,2,6499
2800.0,60.58155284318918,14.214398343037264,510,2,2,6500
2781.0,60.691514042722766,14.98481343822819,511,2,2,6501
2804.0,60.59419126482257,14.080724754378087,511,2,2,6502
2784.0,60.707867865791776,13.775426645615676,512,2,2,6503
2809.0,60.60249493009337,14.975909169595338,512,2,2,6504
2788.0,60.71750097132706,14.59321732568809,513,2,2,6505
2812.0,60.61661687533544,13.629166512356791,513,2,2,6506
2791.0,60.72957588304176,14.510309205390762,514,2,2,6507
2816.0,60.6228341111194,14.95489844428636,514,2,2,6508
2794.0,60.743962220951495,13.865324765523148,515,2,2,6509
2819.0,60.63479869425345,14.79177505125732,515,2,2,6510
2798.0,60.75973688380114,13.640540753463611,516,2,2,6511
2822.0,60.65175477078671,13.703350584501887,516,2,2,6512
2760.0,60.859902489496406,14.493771056615746,517,2,2,6513
2803.0,60.77462143006655,14.5860141431101,517,2,2,6514
2827.0,60.6628548291564,14.600673978197468,517,2,2,6515
2766.0,60.8689426685877,14.224419102656611,518,2,2,6516
2807.0,60.79061966396822,14.413518744819656,518,2,2,6517
2831.0,60.67524954958056,14.901989493881928,518,2,2,6518
2771.0,60.877175243949495,14.501626175910872,519,2,2,6519
2811.0,60.80435197729206,14.073963383141042,519,2,2,6520
2834.0,60.69133465831024,14.186369582285762,519,2,2,6521
2775.0,60.88655309847779,14.540701504172812,520,2,2,6522
2815.0,60.81484651254147,14.752789591468424,520,2,2,6523
2838.0,60.70027833835552,14.563498906301175,520,2,2,6524
2780.0,60.89393351204935,14.767543830452905,521,2,2,6525
2818.0,60.82903140799533,14.308695364214644,521,2,2,6526
2841.0,60.7126025861162,14.608123292571747,521,2,2,6527
2821.0,60.84267526174157,14.147913801943684,522,2,2,6528
2844.0,60.72444592953158,14.864187840720138,522,2,2,6529
2824.0,60.85701003902599,13.85162134664142,523,2,2,6530
2827.0,60.87096852214705,13.53407571154432,524,2,2,6531
2852.0,60.74232101281345,14.82751705062287,524,2,2,6532
2831.0,60.88076311597536,14.81735423730949,525,2,2,6533
2856.0,60.7505882964496,14.909706620173395,525,2,2,6534
2834.0,60.89948979550047,13.731049406820514,526,2,2,6535
2860.0,60.76388762650248,14.918946964550024,526,2,2,6536
2839.0,60.91229848334593,14.781704008262798,527,2,2,6537
2866.0,60.77152512017843,14.65369614991836,527,2,2,6538
2842.0,60.93164409334258,13.430531522893103,528,2,2,6539
2871.0,60.78020858342074,14.951085096821258,528,2,2,6540
3135.0,58.72230607160536,13.974371679920496,528,2,2,6541
2846.0,60.941596468525546,14.50059224000244,529,2,2,6542
2874.0,60.79235393359333,14.747487016374876,529,2,2,6543
3140.0,58.73202915343362,14.48200094167881,529,2,2,6544
2849.0,60.95658915944726,13.0276912706765,530,2,2,6545
2876.0,60.81024081914801,14.394687395015335,530,2,2,6546
3144.0,58.74385014751418,14.33184138030968,530,2,2,6547
2854.0,60.966516587133576,14.658135737790165,531,2,2,6548
2878.0,60.83077906641467,14.942714979606352,531,2,2,6549
3149.0,58.75214475912629,14.823337593028446,531,2,2,6550
2858.0,60.981592585099214,14.04691750291052,532,2,2,6551
2882.0,60.84442671766926,14.849729800862304,532,2,2,6552
2987.0,59.90897349036753,14.82209722671431,532,2,2,6553
3154.0,58.76194962313588,14.960541085475564,532,2,2,6554
2862.0,60.994616924723815,14.17078406783954,533,2,2,6555
2991.0,59.91656876556769,14.960441122974633,533,2,2,6556
3158.0,58.77594895233759,14.83588297218411,533,2,2,6557
2865.0,61.00642977042873,13.612546998318546,534,2,2,6558
2888.0,60.87555234528816,14.307062921785883,534,2,2,6559
2993.0,59.92828262457165,14.503663831299118,534,2,2,6560
3161.0,58.78773619613437,14.759233850843904,534,2,2,6561
2868.0,61.01867804251155,12.921955957646738,535,2,2,6562
2893.0,60.881966624911215,14.974523747650505,535,2,2,6563
2996.0,59.93738783117708,14.497896664309753,535,2,2,6564
3164.0,58.80214333940008,14.628487930665042,535,2,2,6565
2871.0,61.02948076734893,12.835525223625083,536,2,2,6566
2897.0,60.89163220801298,14.919184718976403,536,2,2,6567
2999.0,59.94871201054246,14.71841463184115,536,2,2,6568
3168.0,58.81677487229084,14.867100723104995,536,2,2,6569
2874.0,61.04012479296905,12.772671488795432,537,2,2,6570
2900.0,60.90598912639874,13.573274186289824,537,2,2,6571
3001.0,59.9672421342128,14.523492431804486,537,2,2,6572
3173.0,58.832056106131866,14.959879861640797,537,2,2,6573
2878.0,61.048564495167824,14.492905517823742,538,2,2,6574
2904.0,60.91781716870032,13.722020810582418,538,2,2,6575
3180.0,58.84017281388567,14.970951542646471,538,2,2,6576
2881.0,61.059168334239246,14.698438518701831,539,2,2,6577
2908.0,60.92779655213067,14.292417805200117,539,2,2,6578
3186.0,58.854035936956215,14.735370236045382,539,2,2,6579
2884.0,61.075066767235,13.524177425667096,540,2,2,6580
2913.0,60.94070148469147,14.432791038134036,540,2,2,6581
3098.0,59.437807326349365,14.606865244624782,540,2,2,6582
3194.0,58.87437101720115,14.66120216700059,540,2,2,6583
2888.0,61.08639500036294,14.863520398819098,541,2,2,6584
2917.0,60.9553219290481,14.04329548834229,541,2,2,6585
3104.0,59.44569933603178,14.370588403466169,541,2,2,6586
3201.0,58.88940888690864,14.880732350666923,541,2,2,6587
2892.0,61.102717865526834,14.404030569956104,542,2,2,6588
2922.0,60.97029929437589,14.96656557236762,542,2,2,6589
3109.0,59.45810820821868,14.087505677832224,542,2,2,6590
3207.0,58.9060228375899,14.913710148200131,542,2,2,6591
2897.0,61.11996062223102,14.75904287040772,543,2,2,6592
2927.0,60.990332767539314,14.462558230916157,543,2,2,6593
3115.0,59.47116329237583,14.338137310417896,543,2,2,6594
3213.0,58.92627608292807,14.857416273816424,543,2,2,6595
2901.0,61.13586454340651,14.52311375494768,544,2,2,6596
2931.0,61.006184562266135,14.199410216662274,544,2,2,6597
3119.0,59.48392840278749,14.257504677926882,544,2,2,6598
3218.0,58.93973060755511,14.848526463169854,544,2,2,6599
2904.0,61.14575437193877,14.89543057297622,545,2,2,6600
2934.0,61.01545593840658,14.04722698898317,545,2,2,6601
3122.0,59.490205397917165,14.759415872997575,545,2,2,6602
3221.0,58.947630199713295,14.863496442858958,545,2,2,6603
