time,space,speed,v_id,wave_type,lane,unique_index
1485.0,59.49191064966289,15.14121661755307,251,1,2,0
1487.0,59.50625053906667,15.580363200169932,252,1,2,1
1490.0,59.51784952179023,15.117753082352865,253,1,2,2
1492.0,59.53544506396079,16.258835773404464,254,1,2,3
1496.0,59.54916078480319,15.762028194384545,255,1,2,4
1501.0,59.564348692857024,15.211225853303732,256,1,2,5
1504.0,59.5820492864062,16.391882585009597,257,1,2,6
1508.0,59.59402113695621,15.72715804175709,258,1,2,7
1512.0,59.60710872239503,16.031688235447206,259,1,2,8
1516.0,59.61952810263544,15.922121062144829,260,1,2,9
1521.0,59.6311417695099,15.214624433359486,261,1,2,10
1526.0,59.64612580817612,15.335902105885872,262,1,2,11
1530.0,59.66357230750619,15.422624129692792,263,1,2,12
1533.0,59.67716944924407,15.457399479241046,264,1,2,13
1535.0,59.68855520553407,15.505582422044435,265,1,2,14
1538.0,59.694953927213,15.040447791545574,266,1,2,15
1539.0,59.71621289318976,15.449008831858915,267,1,2,16
1542.0,59.74433555838343,15.310304664056588,268,1,2,17
1545.0,59.769018238436885,16.031412755964556,269,1,2,18
1548.0,59.78853477315446,16.297300752602176,270,1,2,19
1551.0,59.80432744211449,16.101543043385995,271,1,2,20
1555.0,59.82024355085107,15.19683362834512,272,1,2,21
1558.0,59.84995406342468,15.88542612223721,273,1,2,22
1562.0,59.877219887357725,15.332424349551475,274,1,2,23
1565.0,59.90063287410027,15.323087271572064,275,1,2,24
1567.0,59.92052229540228,16.48640279801831,276,1,2,25
1570.0,59.934621873382014,15.652068595333564,277,1,2,26
1572.0,59.95218352854917,17.191224358328828,278,1,2,27
1575.0,59.96879348857686,17.39383531012255,279,1,2,28
1579.0,59.98903998967529,17.410085851314598,280,1,2,29
1584.0,60.01086941053069,16.996164852605595,281,1,2,30
1589.0,60.03543142376976,17.185725390075532,282,1,2,31
1594.0,60.05715925433406,16.703264811305097,283,1,2,32
1599.0,60.074006516823886,15.059904864742624,284,1,2,33
1602.0,60.09330169105803,15.990741218501846,285,1,2,34
1606.0,60.1056029271625,15.271921775347684,286,1,2,35
1610.0,60.11871226042767,15.180270977096574,287,1,2,36
1615.0,60.13009994132364,15.141476399568488,288,1,2,37
1622.0,60.13750884968359,15.223252812148935,289,1,2,38
1630.0,60.144008526197744,15.394302292743966,290,1,2,39
1635.0,60.15499450808242,15.677148146952415,291,1,2,40
1639.0,60.16699083637568,15.919121395594017,292,1,2,41
1643.0,60.18008245841024,16.09315096687825,293,1,2,42
