time_front,space_front,speed_front,v_id_front,wave_type_front,lane_front,unique_index_front,time_tail,space_tail,speed_tail,v_id_tail,wave_type_tail,lane_tail,unique_index_tail,trace_id_front,trace_id_tail,c_id
4207.0,62.33072016421757,15.230458918658876,832,1,4,1525,4216.0,62.29696533637991,14.922830009145136,832.0,2.0,4.0,7063.0,87,92,35
4209.0,62.3382327221511,15.637072932201647,833,1,4,1531,4217.0,62.30784651906068,14.496310860555178,833.0,2.0,4.0,7069.0,87,92,35
4212.0,62.341358950216105,15.234279248999355,834,1,4,1537,4219.0,62.3144713165927,14.796398687442863,834.0,2.0,4.0,7075.0,87,92,35
4214.0,62.34871242263265,15.77353561314475,835,1,4,1543,4220.0,62.32505463029402,14.362284965528628,835.0,2.0,4.0,7081.0,87,92,35
4217.0,62.35177136501464,15.623338895812786,836,1,4,1549,4222.0,62.331538755285486,14.873402883826202,836.0,2.0,4.0,7087.0,87,92,35
4221.0,62.35148311768099,15.162637020647225,837,1,4,1554,4223.0,62.34335709216177,14.646100297697211,837.0,2.0,4.0,7092.0,87,92,35
4411.0,61.56735076357281,15.33295799375219,854,1,4,1601,4414.0,61.55490641090646,14.977484299507864,854.0,2.0,4.0,7139.0,90,95,36
4412.0,61.575946749110976,15.39718163823148,855,1,4,1604,4417.0,61.55573525346284,14.699431999044757,855.0,2.0,4.0,7142.0,90,95,36
4414.0,61.58345213103703,15.086170659062034,856,1,4,1607,4421.0,61.55626472228808,14.5789817726531,856.0,2.0,4.0,7145.0,90,95,36
4415.0,61.594619621332086,15.752236430123189,857,1,4,1610,4425.0,61.55666649667566,14.745659736942727,857.0,2.0,4.0,7148.0,90,95,36
4417.0,61.60092025198156,15.44809936559055,858,1,4,1613,4428.0,61.560578735260265,14.519290462197135,858.0,2.0,4.0,7151.0,90,95,36
4419.0,61.60905715155487,15.318151013531152,859,1,4,1617,4432.0,61.56214084933801,14.977757801813734,859.0,2.0,4.0,7155.0,90,95,36
4421.0,61.61855713194222,15.519738379746244,860,1,4,1621,4435.0,61.56908086472912,14.557597032098869,860.0,2.0,4.0,7159.0,90,95,36
4423.0,61.627643181316,15.852396378804425,861,1,4,1625,4438.0,61.57487308603306,14.699178252842268,861.0,2.0,4.0,7163.0,90,95,36
4426.0,61.63562309522474,15.51635044261059,862,1,4,1629,4441.0,61.58400332877899,14.263917703995537,862.0,2.0,4.0,7167.0,90,95,36
4429.0,61.64752649445008,16.14827811110571,863,1,4,1634,4445.0,61.59213061869559,14.324904789323408,863.0,2.0,4.0,7172.0,90,95,36
4433.0,61.65830445355175,16.149533895695278,864,1,4,1639,4449.0,61.6018962485671,14.396586121793767,864.0,2.0,4.0,7177.0,90,95,36
4437.0,61.667246299877085,15.927646396870143,865,1,4,1644,4453.0,61.60932997663075,14.780737523749345,865.0,2.0,4.0,7182.0,90,95,36
4441.0,61.67283623583743,15.35631026137922,866,1,4,1649,4456.0,61.61776704120194,14.789263111626616,866.0,2.0,4.0,7187.0,90,95,36
4444.0,61.67928777575767,15.305880468583934,867,1,4,1654,4458.0,61.62760208936518,14.399874027486614,867.0,2.0,4.0,7192.0,90,95,36
4447.0,61.68372532945377,15.145270504416654,868,1,4,1659,4461.0,61.63126759524719,14.959553376143788,868.0,2.0,4.0,7197.0,90,95,36
4450.0,61.68645314535768,15.218263774268207,869,1,4,1663,4462.0,61.64105169348162,14.510132098486658,869.0,2.0,4.0,7201.0,90,95,36
4453.0,61.6871572677104,15.195792924459475,870,1,4,1667,4464.0,61.64463720593998,14.930653293831249,870.0,2.0,4.0,7205.0,90,95,36
4456.0,61.68754276000424,15.182951203082034,871,1,4,1671,4465.0,61.65217879210847,14.908223116487685,871.0,2.0,4.0,7209.0,90,95,36
4459.0,61.68914303758586,15.19372574623748,872,1,4,1675,4465.0,61.66508643620609,14.650489556041066,872.0,2.0,4.0,7213.0,90,95,36
4463.0,61.68910873789301,15.057682884701778,873,1,4,1679,4466.0,61.67671688049036,14.91953837989062,873.0,2.0,4.0,7217.0,90,95,36
4411.0,61.56735076357281,15.33295799375219,854,1,4,1601,4414.0,61.55490641090646,14.977484299507864,854.0,2.0,4.0,7139.0,90,95,36
4412.0,61.575946749110976,15.39718163823148,855,1,4,1604,4417.0,61.55573525346284,14.699431999044757,855.0,2.0,4.0,7142.0,90,95,36
4414.0,61.58345213103703,15.086170659062034,856,1,4,1607,4421.0,61.55626472228808,14.5789817726531,856.0,2.0,4.0,7145.0,90,95,36
4415.0,61.594619621332086,15.752236430123189,857,1,4,1610,4425.0,61.55666649667566,14.745659736942727,857.0,2.0,4.0,7148.0,90,95,36
4417.0,61.60092025198156,15.44809936559055,858,1,4,1613,4428.0,61.560578735260265,14.519290462197135,858.0,2.0,4.0,7151.0,90,95,36
4419.0,61.60905715155487,15.318151013531152,859,1,4,1617,4432.0,61.56214084933801,14.977757801813734,859.0,2.0,4.0,7155.0,90,95,36
4421.0,61.61855713194222,15.519738379746244,860,1,4,1621,4435.0,61.56908086472912,14.557597032098869,860.0,2.0,4.0,7159.0,90,95,36
4423.0,61.627643181316,15.852396378804425,861,1,4,1625,4438.0,61.57487308603306,14.699178252842268,861.0,2.0,4.0,7163.0,90,95,36
4426.0,61.63562309522474,15.51635044261059,862,1,4,1629,4441.0,61.58400332877899,14.263917703995537,862.0,2.0,4.0,7167.0,90,95,36
4429.0,61.64752649445008,16.14827811110571,863,1,4,1634,4445.0,61.59213061869559,14.324904789323408,863.0,2.0,4.0,7172.0,90,95,36
4433.0,61.65830445355175,16.149533895695278,864,1,4,1639,4449.0,61.6018962485671,14.396586121793767,864.0,2.0,4.0,7177.0,90,95,36
4437.0,61.667246299877085,15.927646396870143,865,1,4,1644,4453.0,61.60932997663075,14.780737523749345,865.0,2.0,4.0,7182.0,90,95,36
4441.0,61.67283623583743,15.35631026137922,866,1,4,1649,4456.0,61.61776704120194,14.789263111626616,866.0,2.0,4.0,7187.0,90,95,36
4444.0,61.67928777575767,15.305880468583934,867,1,4,1654,4458.0,61.62760208936518,14.399874027486614,867.0,2.0,4.0,7192.0,90,95,36
4447.0,61.68372532945377,15.145270504416654,868,1,4,1659,4461.0,61.63126759524719,14.959553376143788,868.0,2.0,4.0,7197.0,90,95,36
4450.0,61.68645314535768,15.218263774268207,869,1,4,1663,4462.0,61.64105169348162,14.510132098486658,869.0,2.0,4.0,7201.0,90,95,36
4453.0,61.6871572677104,15.195792924459475,870,1,4,1667,4464.0,61.64463720593998,14.930653293831249,870.0,2.0,4.0,7205.0,90,95,36
4456.0,61.68754276000424,15.182951203082034,871,1,4,1671,4465.0,61.65217879210847,14.908223116487685,871.0,2.0,4.0,7209.0,90,95,36
4459.0,61.68914303758586,15.19372574623748,872,1,4,1675,4465.0,61.66508643620609,14.650489556041066,872.0,2.0,4.0,7213.0,90,95,36
4463.0,61.68910873789301,15.057682884701778,873,1,4,1679,4466.0,61.67671688049036,14.91953837989062,873.0,2.0,4.0,7217.0,90,95,36
4730.0,59.6386359036442,15.04515946472033,858,1,4,1616,4737.0,59.61104577752363,14.886788420483857,858.0,2.0,4.0,7154.0,91,96,37
4732.0,59.65046073040292,15.334211332983395,859,1,4,1620,4742.0,59.61216080435166,14.82732433094688,859.0,2.0,4.0,7158.0,91,96,37
4735.0,59.65915876370022,15.532246010803002,860,1,4,1624,4746.0,59.61648625022189,14.674425389490004,860.0,2.0,4.0,7162.0,91,96,37
4739.0,59.661224406769975,15.534812698601208,861,1,4,1628,4749.0,59.622763184207926,14.359931217199552,861.0,2.0,4.0,7166.0,91,96,37
4742.0,59.66966708582055,15.612866552771484,862,1,4,1633,4753.0,59.62752632252367,14.558903894913868,862.0,2.0,4.0,7171.0,91,96,37
4746.0,59.676166946074105,15.180140694165209,863,1,4,1638,4757.0,59.63385732062712,14.881795904762257,863.0,2.0,4.0,7176.0,91,96,37
4750.0,59.68244457387956,15.167353880670234,864,1,4,1643,4760.0,59.64402127808832,14.866131455183266,864.0,2.0,4.0,7181.0,91,96,37
4754.0,59.68880812221628,15.40787411271636,865,1,4,1648,4763.0,59.65420860500424,14.496577962310816,865.0,2.0,4.0,7186.0,91,96,37
4758.0,59.691951918645614,15.238765901734588,866,1,4,1653,4767.0,59.65739689200941,14.879683034912892,866.0,2.0,4.0,7191.0,91,96,37
4761.0,59.699042730029504,15.055124746494212,867,1,4,1658,4770.0,59.66540072698178,14.567058913851428,867.0,2.0,4.0,7196.0,91,96,37
4764.0,59.70559377389733,15.182049182938943,868,1,4,1662,4773.0,59.67205799028058,14.486853998578612,868.0,2.0,4.0,7200.0,91,96,37
4766.0,59.71589477204665,15.48991591481923,869,1,4,1666,4777.0,59.6743101286992,14.999162799679675,869.0,2.0,4.0,7204.0,91,96,37
4768.0,59.721958035331056,15.433939831362132,870,1,4,1670,4779.0,59.6806876762517,14.83423520695333,870.0,2.0,4.0,7208.0,91,96,37
4769.0,59.7316127000627,15.933601535638545,871,1,4,1674,4781.0,59.68700224218708,14.62050185870549,871.0,2.0,4.0,7212.0,91,96,37
4771.0,59.73722372456215,15.76438459610735,872,1,4,1678,4784.0,59.68909341072665,14.981233579039207,872.0,2.0,4.0,7216.0,91,96,37
4773.0,59.74361288512845,15.61446963905336,873,1,4,1681,4786.0,59.69635928705755,14.549659457557883,873.0,2.0,4.0,7219.0,91,96,37
4776.0,59.75240037838763,15.074075116041152,874,1,4,1683,4790.0,59.70218269804486,14.54336117384919,874.0,2.0,4.0,7221.0,91,96,37
4780.0,59.761713343798895,15.070448134079992,875,1,4,1685,4795.0,59.7083121593627,14.953763559638553,875.0,2.0,4.0,7223.0,91,96,37
4784.0,59.77938723159912,15.430949333429975,876,1,4,1687,4799.0,59.72739084253494,14.706441065691571,876.0,2.0,4.0,7225.0,91,96,37
4789.0,59.796459402827736,15.23910010040296,877,1,4,1689,4803.0,59.74890715015774,14.560350937790572,877.0,2.0,4.0,7227.0,91,96,37
4794.0,59.81594582087804,15.503541023195025,878,1,4,1692,4808.0,59.76660913713515,14.918142842294609,878.0,2.0,4.0,7230.0,91,96,37
4799.0,59.83142106193039,15.395776360957449,879,1,4,1695,4811.0,59.788031848453365,14.469221711231397,879.0,2.0,4.0,7233.0,91,96,37
4803.0,59.84639754669691,15.697476734571453,880,1,4,1698,4815.0,59.80148461844752,14.69764456433558,880.0,2.0,4.0,7236.0,91,96,37
4807.0,59.85845769960029,15.63179918829412,881,1,4,1701,4819.0,59.81300870035911,14.645237835919572,881.0,2.0,4.0,7239.0,91,96,37
4811.0,59.87184201940183,15.655479664286744,882,1,4,1704,4824.0,59.822289996966674,14.875984789423192,882.0,2.0,4.0,7242.0,91,96,37
4816.0,59.88050304871833,15.00191096401341,883,1,4,1708,4828.0,59.83500044487768,14.5945247822344,883.0,2.0,4.0,7246.0,91,96,37
4820.0,59.890506170059226,15.003259129021329,884,1,4,1712,4834.0,59.83771373547954,14.82594942607676,884.0,2.0,4.0,7250.0,91,96,37
4823.0,59.89982260467141,15.22716945454251,885,1,4,1716,4840.0,59.83627922389232,14.828962281117416,885.0,2.0,4.0,7254.0,91,96,37
4826.0,59.90660493736332,15.214245002069996,886,1,4,1720,4845.0,59.83834454154148,14.476736486316312,886.0,2.0,4.0,7258.0,91,96,37
4829.0,59.91490651562563,15.328866551286945,887,1,4,1725,4851.0,59.839377416397305,14.34948204986476,887.0,2.0,4.0,7263.0,91,96,37
4832.0,59.92451924183021,15.661835597909963,888,1,4,1730,4855.0,59.84943666359752,14.317877205061214,888.0,2.0,4.0,7268.0,91,96,37
4836.0,59.92866626229144,15.026089595276504,889,1,4,1735,4860.0,59.85278523765899,14.571901352989771,889.0,2.0,4.0,7273.0,91,96,37
4838.0,59.93855699868354,15.878162459632613,890,1,4,1740,4865.0,59.85281832373427,14.507994080383538,890.0,2.0,4.0,7278.0,91,96,37
4841.0,59.94213292695312,15.350086598359423,891,1,4,1745,4874.0,59.837999201016565,14.481508739234702,891.0,2.0,4.0,7283.0,91,96,37
4843.0,59.94849873660364,15.640669295037982,892,1,4,1750,4886.0,59.81130994726513,14.993095119267752,892.0,2.0,4.0,7288.0,91,102,37
4845.0,59.95396359268468,15.555340664194665,893,1,4,1755,4891.0,59.81392610341408,14.967714344711768,893.0,2.0,4.0,7293.0,91,102,37
4847.0,59.95866695326554,15.609007338383616,894,1,4,1760,4894.0,59.82232790849524,14.494943093817405,894.0,2.0,4.0,7298.0,91,102,37
4848.0,59.965239073399616,16.645392365807126,895,1,4,1765,4897.0,59.82620342953798,14.620454762605908,895.0,2.0,4.0,7303.0,91,102,37
4850.0,59.96741558783788,15.815174599102969,896,1,4,1770,4899.0,59.83276778454715,14.260714574690963,896.0,2.0,4.0,7308.0,91,102,37
4851.0,59.9732680257958,16.737669772236874,897,1,4,1775,4901.0,59.837086711210816,14.276382417456697,897.0,2.0,4.0,7313.0,91,102,37
4853.0,59.97665573803928,16.080529131007037,898,1,4,1780,4904.0,59.838513535644815,14.97684425271474,898.0,2.0,4.0,7318.0,91,102,37
4855.0,59.982997251448616,16.77345451534469,899,1,4,1785,4906.0,59.84663103802724,14.75484405408667,899.0,2.0,4.0,7323.0,91,102,37
4858.0,59.98889823976228,15.843243665093215,900,1,4,1790,4908.0,59.85765624184421,14.363523616825002,900.0,2.0,4.0,7328.0,91,102,37
4862.0,60.002589533337165,16.397354738674316,901,1,4,1796,4913.0,59.86848690715937,14.765175685239395,901.0,2.0,4.0,7334.0,91,102,37
4868.0,60.0210258884458,17.19047878209833,902,1,4,1801,4919.0,59.88443934758444,14.851904212007511,902.0,2.0,4.0,7339.0,91,102,37
4876.0,60.04317928549169,17.130064130577136,903,1,4,1805,4925.0,59.91058652663464,14.245525827352091,903.0,2.0,4.0,7343.0,91,102,37
4884.0,60.057605709337984,15.28567771250151,904,1,4,1809,4932.0,59.92514107505455,14.888365663536057,904.0,2.0,4.0,7347.0,91,102,37
4890.0,60.06763181849891,15.321833098115704,905,1,4,1813,4936.0,59.940391747922746,14.379404814130943,905.0,2.0,4.0,7351.0,91,102,37
4896.0,60.0725935254995,15.336215543371845,906,1,4,1817,4941.0,59.94895082753204,14.690970180801363,906.0,2.0,4.0,7355.0,91,102,37
4902.0,60.078594922709584,16.139564032898285,907,1,4,1821,4946.0,59.95928733467902,14.912038100374245,907.0,2.0,4.0,7359.0,91,102,37
4909.0,60.079713457469886,15.5980737359737,908,1,4,1825,4950.0,59.97160265858068,14.58476545469127,908.0,2.0,4.0,7363.0,91,102,37
4915.0,60.08323270218021,15.178973296034028,909,1,4,1829,4954.0,59.98096426022845,14.616018704545873,909.0,2.0,4.0,7367.0,91,102,37
4919.0,60.08922943458076,15.851548925713718,910,1,4,1832,4957.0,59.98737642095977,14.895751272661792,910.0,2.0,4.0,7370.0,91,102,37
4924.0,60.08989554858065,15.39405146452047,911,1,4,1835,4959.0,59.997148184395655,14.325053232002183,911.0,2.0,4.0,7373.0,91,102,37
4928.0,60.09411084357557,15.298062864393671,912,1,4,1838,4962.0,60.00235511575285,14.97654663335284,912.0,2.0,4.0,7376.0,91,102,37
4932.0,60.09968154513428,15.207663086745788,913,1,4,1841,4964.0,60.01263491818312,14.237308239231105,913.0,2.0,4.0,7379.0,91,102,37
4943.0,60.09425076074805,15.046740008846571,914,1,4,1844,4969.0,60.02251238817442,14.947483327689882,914.0,2.0,4.0,7382.0,91,102,37
4950.0,60.09806864048055,15.252757164224535,915,1,4,1847,4972.0,60.035706025001936,14.469562041542591,915.0,2.0,4.0,7385.0,91,102,37
4956.0,60.10776530138409,15.388991680664551,916,1,4,1850,4976.0,60.04819385919544,14.691612874111703,916.0,2.0,4.0,7388.0,91,102,37
4963.0,60.11890645200309,15.112073595010203,917,1,4,1853,4981.0,60.06177281592378,14.65200066788814,917.0,2.0,4.0,7391.0,91,102,37
4971.0,60.13072091257297,15.463535248185462,918,1,4,1857,4986.0,60.07574219119839,14.92142447232998,918.0,2.0,4.0,7395.0,91,102,37
4978.0,60.13838544100045,15.5547685943357,919,1,4,1862,4984.0,60.11389780909938,14.852993180081388,919.0,2.0,4.0,7400.0,91,102,37
4730.0,59.6386359036442,15.04515946472033,858,1,4,1616,4737.0,59.61104577752363,14.886788420483857,858.0,2.0,4.0,7154.0,91,96,37
4732.0,59.65046073040292,15.334211332983395,859,1,4,1620,4742.0,59.61216080435166,14.82732433094688,859.0,2.0,4.0,7158.0,91,96,37
4735.0,59.65915876370022,15.532246010803002,860,1,4,1624,4746.0,59.61648625022189,14.674425389490004,860.0,2.0,4.0,7162.0,91,96,37
4739.0,59.661224406769975,15.534812698601208,861,1,4,1628,4749.0,59.622763184207926,14.359931217199552,861.0,2.0,4.0,7166.0,91,96,37
4742.0,59.66966708582055,15.612866552771484,862,1,4,1633,4753.0,59.62752632252367,14.558903894913868,862.0,2.0,4.0,7171.0,91,96,37
4746.0,59.676166946074105,15.180140694165209,863,1,4,1638,4757.0,59.63385732062712,14.881795904762257,863.0,2.0,4.0,7176.0,91,96,37
4750.0,59.68244457387956,15.167353880670234,864,1,4,1643,4760.0,59.64402127808832,14.866131455183266,864.0,2.0,4.0,7181.0,91,96,37
4754.0,59.68880812221628,15.40787411271636,865,1,4,1648,4763.0,59.65420860500424,14.496577962310816,865.0,2.0,4.0,7186.0,91,96,37
4758.0,59.691951918645614,15.238765901734588,866,1,4,1653,4767.0,59.65739689200941,14.879683034912892,866.0,2.0,4.0,7191.0,91,96,37
4761.0,59.699042730029504,15.055124746494212,867,1,4,1658,4770.0,59.66540072698178,14.567058913851428,867.0,2.0,4.0,7196.0,91,96,37
4764.0,59.70559377389733,15.182049182938943,868,1,4,1662,4773.0,59.67205799028058,14.486853998578612,868.0,2.0,4.0,7200.0,91,96,37
4766.0,59.71589477204665,15.48991591481923,869,1,4,1666,4777.0,59.6743101286992,14.999162799679675,869.0,2.0,4.0,7204.0,91,96,37
4768.0,59.721958035331056,15.433939831362132,870,1,4,1670,4779.0,59.6806876762517,14.83423520695333,870.0,2.0,4.0,7208.0,91,96,37
4769.0,59.7316127000627,15.933601535638545,871,1,4,1674,4781.0,59.68700224218708,14.62050185870549,871.0,2.0,4.0,7212.0,91,96,37
4771.0,59.73722372456215,15.76438459610735,872,1,4,1678,4784.0,59.68909341072665,14.981233579039207,872.0,2.0,4.0,7216.0,91,96,37
4773.0,59.74361288512845,15.61446963905336,873,1,4,1681,4786.0,59.69635928705755,14.549659457557883,873.0,2.0,4.0,7219.0,91,96,37
4776.0,59.75240037838763,15.074075116041152,874,1,4,1683,4790.0,59.70218269804486,14.54336117384919,874.0,2.0,4.0,7221.0,91,96,37
4780.0,59.761713343798895,15.070448134079992,875,1,4,1685,4795.0,59.7083121593627,14.953763559638553,875.0,2.0,4.0,7223.0,91,96,37
4784.0,59.77938723159912,15.430949333429975,876,1,4,1687,4799.0,59.72739084253494,14.706441065691571,876.0,2.0,4.0,7225.0,91,96,37
4789.0,59.796459402827736,15.23910010040296,877,1,4,1689,4803.0,59.74890715015774,14.560350937790572,877.0,2.0,4.0,7227.0,91,96,37
4794.0,59.81594582087804,15.503541023195025,878,1,4,1692,4808.0,59.76660913713515,14.918142842294609,878.0,2.0,4.0,7230.0,91,96,37
4799.0,59.83142106193039,15.395776360957449,879,1,4,1695,4811.0,59.788031848453365,14.469221711231397,879.0,2.0,4.0,7233.0,91,96,37
4803.0,59.84639754669691,15.697476734571453,880,1,4,1698,4815.0,59.80148461844752,14.69764456433558,880.0,2.0,4.0,7236.0,91,96,37
4807.0,59.85845769960029,15.63179918829412,881,1,4,1701,4819.0,59.81300870035911,14.645237835919572,881.0,2.0,4.0,7239.0,91,96,37
4811.0,59.87184201940183,15.655479664286744,882,1,4,1704,4824.0,59.822289996966674,14.875984789423192,882.0,2.0,4.0,7242.0,91,96,37
4816.0,59.88050304871833,15.00191096401341,883,1,4,1708,4828.0,59.83500044487768,14.5945247822344,883.0,2.0,4.0,7246.0,91,96,37
4820.0,59.890506170059226,15.003259129021329,884,1,4,1712,4834.0,59.83771373547954,14.82594942607676,884.0,2.0,4.0,7250.0,91,96,37
4823.0,59.89982260467141,15.22716945454251,885,1,4,1716,4840.0,59.83627922389232,14.828962281117416,885.0,2.0,4.0,7254.0,91,96,37
4826.0,59.90660493736332,15.214245002069996,886,1,4,1720,4845.0,59.83834454154148,14.476736486316312,886.0,2.0,4.0,7258.0,91,96,37
4829.0,59.91490651562563,15.328866551286945,887,1,4,1725,4851.0,59.839377416397305,14.34948204986476,887.0,2.0,4.0,7263.0,91,96,37
4832.0,59.92451924183021,15.661835597909963,888,1,4,1730,4855.0,59.84943666359752,14.317877205061214,888.0,2.0,4.0,7268.0,91,96,37
4836.0,59.92866626229144,15.026089595276504,889,1,4,1735,4860.0,59.85278523765899,14.571901352989771,889.0,2.0,4.0,7273.0,91,96,37
4838.0,59.93855699868354,15.878162459632613,890,1,4,1740,4865.0,59.85281832373427,14.507994080383538,890.0,2.0,4.0,7278.0,91,96,37
4841.0,59.94213292695312,15.350086598359423,891,1,4,1745,4874.0,59.837999201016565,14.481508739234702,891.0,2.0,4.0,7283.0,91,96,37
4843.0,59.94849873660364,15.640669295037982,892,1,4,1750,4886.0,59.81130994726513,14.993095119267752,892.0,2.0,4.0,7288.0,91,102,37
4845.0,59.95396359268468,15.555340664194665,893,1,4,1755,4891.0,59.81392610341408,14.967714344711768,893.0,2.0,4.0,7293.0,91,102,37
4847.0,59.95866695326554,15.609007338383616,894,1,4,1760,4894.0,59.82232790849524,14.494943093817405,894.0,2.0,4.0,7298.0,91,102,37
4848.0,59.965239073399616,16.645392365807126,895,1,4,1765,4897.0,59.82620342953798,14.620454762605908,895.0,2.0,4.0,7303.0,91,102,37
4850.0,59.96741558783788,15.815174599102969,896,1,4,1770,4899.0,59.83276778454715,14.260714574690963,896.0,2.0,4.0,7308.0,91,102,37
4851.0,59.9732680257958,16.737669772236874,897,1,4,1775,4901.0,59.837086711210816,14.276382417456697,897.0,2.0,4.0,7313.0,91,102,37
4853.0,59.97665573803928,16.080529131007037,898,1,4,1780,4904.0,59.838513535644815,14.97684425271474,898.0,2.0,4.0,7318.0,91,102,37
4855.0,59.982997251448616,16.77345451534469,899,1,4,1785,4906.0,59.84663103802724,14.75484405408667,899.0,2.0,4.0,7323.0,91,102,37
4858.0,59.98889823976228,15.843243665093215,900,1,4,1790,4908.0,59.85765624184421,14.363523616825002,900.0,2.0,4.0,7328.0,91,102,37
4862.0,60.002589533337165,16.397354738674316,901,1,4,1796,4913.0,59.86848690715937,14.765175685239395,901.0,2.0,4.0,7334.0,91,102,37
4868.0,60.0210258884458,17.19047878209833,902,1,4,1801,4919.0,59.88443934758444,14.851904212007511,902.0,2.0,4.0,7339.0,91,102,37
4876.0,60.04317928549169,17.130064130577136,903,1,4,1805,4925.0,59.91058652663464,14.245525827352091,903.0,2.0,4.0,7343.0,91,102,37
4884.0,60.057605709337984,15.28567771250151,904,1,4,1809,4932.0,59.92514107505455,14.888365663536057,904.0,2.0,4.0,7347.0,91,102,37
4890.0,60.06763181849891,15.321833098115704,905,1,4,1813,4936.0,59.940391747922746,14.379404814130943,905.0,2.0,4.0,7351.0,91,102,37
4896.0,60.0725935254995,15.336215543371845,906,1,4,1817,4941.0,59.94895082753204,14.690970180801363,906.0,2.0,4.0,7355.0,91,102,37
4902.0,60.078594922709584,16.139564032898285,907,1,4,1821,4946.0,59.95928733467902,14.912038100374245,907.0,2.0,4.0,7359.0,91,102,37
4909.0,60.079713457469886,15.5980737359737,908,1,4,1825,4950.0,59.97160265858068,14.58476545469127,908.0,2.0,4.0,7363.0,91,102,37
4915.0,60.08323270218021,15.178973296034028,909,1,4,1829,4954.0,59.98096426022845,14.616018704545873,909.0,2.0,4.0,7367.0,91,102,37
4919.0,60.08922943458076,15.851548925713718,910,1,4,1832,4957.0,59.98737642095977,14.895751272661792,910.0,2.0,4.0,7370.0,91,102,37
4924.0,60.08989554858065,15.39405146452047,911,1,4,1835,4959.0,59.997148184395655,14.325053232002183,911.0,2.0,4.0,7373.0,91,102,37
4928.0,60.09411084357557,15.298062864393671,912,1,4,1838,4962.0,60.00235511575285,14.97654663335284,912.0,2.0,4.0,7376.0,91,102,37
4932.0,60.09968154513428,15.207663086745788,913,1,4,1841,4964.0,60.01263491818312,14.237308239231105,913.0,2.0,4.0,7379.0,91,102,37
4943.0,60.09425076074805,15.046740008846571,914,1,4,1844,4969.0,60.02251238817442,14.947483327689882,914.0,2.0,4.0,7382.0,91,102,37
4950.0,60.09806864048055,15.252757164224535,915,1,4,1847,4972.0,60.035706025001936,14.469562041542591,915.0,2.0,4.0,7385.0,91,102,37
4956.0,60.10776530138409,15.388991680664551,916,1,4,1850,4976.0,60.04819385919544,14.691612874111703,916.0,2.0,4.0,7388.0,91,102,37
4963.0,60.11890645200309,15.112073595010203,917,1,4,1853,4981.0,60.06177281592378,14.65200066788814,917.0,2.0,4.0,7391.0,91,102,37
4971.0,60.13072091257297,15.463535248185462,918,1,4,1857,4986.0,60.07574219119839,14.92142447232998,918.0,2.0,4.0,7395.0,91,102,37
4978.0,60.13838544100045,15.5547685943357,919,1,4,1862,4984.0,60.11389780909938,14.852993180081388,919.0,2.0,4.0,7400.0,91,102,37
4641.0,60.61649111661599,15.303118300368522,877,1,4,1688,4647.0,60.59174413137495,14.944117908501848,877.0,2.0,4.0,7226.0,93,98,38
4646.0,60.63891633189457,15.395775801986296,878,1,4,1691,4658.0,60.59251110872916,14.844939922319734,878.0,2.0,4.0,7229.0,93,98,38
4651.0,60.657551655052345,15.403158762503487,879,1,4,1694,4666.0,60.60224226213328,14.726646625891656,879.0,2.0,4.0,7232.0,93,98,38
4656.0,60.67202541891537,15.000126879871562,880,1,4,1697,4673.0,60.61089723492766,14.982577351368764,880.0,2.0,4.0,7235.0,93,98,38
4660.0,60.68865995383946,15.264621468353702,881,1,4,1700,4678.0,60.62535465383996,14.411808650629425,881.0,2.0,4.0,7238.0,93,98,38
4664.0,60.70558261669923,15.428743580638464,882,1,4,1703,4685.0,60.63281122860995,14.660151117917945,882.0,2.0,4.0,7241.0,93,98,38
4668.0,60.7251144996689,15.846622669914792,883,1,4,1707,4691.0,60.64598721284256,14.423098989027498,883.0,2.0,4.0,7245.0,93,98,38
4672.0,60.74395490999563,16.112006402496885,884,1,4,1711,4697.0,60.659689109953206,14.560878283422303,884.0,2.0,4.0,7249.0,93,98,38
4676.0,60.75701373637729,15.397094474554953,885,1,4,1715,4702.0,60.67310106247199,14.173712690869843,885.0,2.0,4.0,7253.0,93,98,38
4679.0,60.77372116922261,16.39115094032911,886,1,4,1719,4707.0,60.68386278028855,14.80326786587998,886.0,2.0,4.0,7257.0,93,98,38
4683.0,60.78690070310641,15.832904998175923,887,1,4,1724,4711.0,60.70049539395633,14.374046324461217,887.0,2.0,4.0,7262.0,93,98,38
4687.0,60.80316546464495,16.53262365817862,888,1,4,1729,4716.0,60.71615251646808,14.559814388201602,888.0,2.0,4.0,7267.0,93,98,38
4692.0,60.81408638077968,15.194007157861176,889,1,4,1734,4721.0,60.72995930176768,14.994993994622591,889.0,2.0,4.0,7272.0,93,98,38
4695.0,60.82930007315565,16.646097714791157,890,1,4,1739,4724.0,60.74605575756584,14.386578618554184,890.0,2.0,4.0,7277.0,93,98,38
4699.0,60.837095219882166,15.311957111722174,891,1,4,1744,4727.0,60.75788272994697,14.822098253033626,891.0,2.0,4.0,7282.0,93,98,38
4702.0,60.84624500585375,15.400991592247802,892,1,4,1749,4729.0,60.77135157397569,14.67180965608864,892.0,2.0,4.0,7287.0,93,98,38
4704.0,60.85766782915034,16.79208815268958,893,1,4,1754,4731.0,60.7834038499737,14.533041942633004,893.0,2.0,4.0,7292.0,93,98,38
